,Unnamed: 0,text,label,par_id,art_id,keyword,country,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
5802,,"Technically , a dime of government funds can not be missing undetected and at the same time , millions may be lost , if the preventive and audit mechanisms are disabled by collusion and conspiracy by the parties involved .",0,5803.0,@@25502987,disabled,ng,0.0,"[0, 0, 0, 0, 0, 0, 0]",222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7287,,"Wearing ankle monitors , the migrants had been give notices to appear in court , where their future in the United States would be determined . But with most court dates months away , the immigrants were scrambling to join families in cities to the north .",0,7288.0,@@25417796,migrant,gh,0.0,"[0, 0, 0, 0, 0, 0, 0]",255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2489,,Speakers at a mentoring programme in Accra last Friday urged young women to focus on developing their talents and skills to better secure their future and achieve their goals .,0,2490.0,@@21972764,women,gh,1.0,"[0, 0, 0, 0, 0, 0, 0]",176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864,,Environment <h> ' Jamaica 's wetlands in need of care ',0,2865.0,@@4512084,in-need,jm,0.0,"[0, 0, 0, 0, 0, 0, 0]",55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2764,,"My duties at CAF have never conflicted or disabled me from discharging my duties at the GFA . The two roles are inextricably and inter-wovenly connected . Just yesterday the UEFA congress passed a new amendment that makes it mandatory for members of the UEFA executive committee to hold active positions on their federations as president , vice president , general secretary or chief executive officer . My last trip to the CAF exco meeting in morocco and being part of the CAF delegation to the UEFA congress in Bratislva offered the GFA , CAF and other African FAs direct benefits through my presence .",0,2765.0,@@23426314,disabled,gh,0.0,"[0, 0, 0, 0, 0, 0, 0]",604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7891,,""""""" It 's really important , because in this way I can show that everything is possible for a young person , provided that you have the will and the passion to chase what you love , """" she said . """" Of course , I 'd love it for young disabled people , at my age , not to be afraid to try out a sport . I believe we can all chase our dreams , """" comments the young para-athlete who prior to cycling also skied , did athletics , dancing and karate .""",0,7892.0,@@17346567,disabled,ph,0.0,"[0, 0, 0, 0, 0, 0, 0]",448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4633,,"The cast manage superbly to perform 3 hours straight of various states of intoxication ( mostly extreme ) , which must be commended . This was never overdone , but provided excellent slapstick and physical comedy to offset the often tragic and hopeless narrative .",0,4634.0,@@23456106,hopeless,nz,0.0,"[0, 0, 0, 0, 0, 0, 0]",264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5029,,He expressed gratitude to Bliss Eye Care and appealed for support for the eye clinic for it to continue to render such good services to people who were in need like his daughter .,0,5030.0,@@21799215,in-need,gh,0.0,"[0, 0, 0, 0, 0, 0, 0]",179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3513,,Houston police say two homeless men have been found dead amid freezing weather and officials are trying to determine if the cold snap caused the deaths .,0,3514.0,@@22558605,homeless,jm,0.0,"[0, 0, 0, 0, 0, 0, 0]",153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8256,,"' ' We treat cases involving underpayment of overseas workers particularly seriously because we are conscious that they can be vulnerable due to a lack of awareness of their entitlements , language barriers and a reluctance to complain . ' '",0,8257.0,@@19442218,vulnerable,au,0.0,"[0, 0, 0, 0, 0, 0, 0]",241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6790,,"The Czech foreign police will use heartbeat detector to check the lorries driving from Austria to the Czech Republic at the Mikulov and Hate border in their search for illegal migrants hidden inside , said Czech South Moravia police chief Leos Trzil on Friday .",0,6791.0,@@10248651,migrant,gh,0.0,"[0, 0, 0, 0, 0, 0, 0]",261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5966,,"The Blade Stealth reviewed , with a bright 2560 x 1440 display , never made it past seven hours on a charge . The more expensive 4K variant would fare even worse owing to the additional pixels in need of power .",0,5967.0,@@16189521,in-need,au,0.0,"[0, 0, 0, 0, 0, 0, 0]",211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6570,,"Following that , Mr. Mair said the whole essence of Food for the Poor ? s existence , is not only to give of its donations to Jamaicans in need , such as the 40 housing recipients , but also to award longstanding donors , such as Father Palazzolo .",0,6571.0,@@4648853,in-need,jm,1.0,"[0, 0, 0, 0, 0, 0, 0]",248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5137,,Both Linehan and O'Sullivan hope the findings of the project can be used to actively address the issue of family reunification following homelessness .,0,5138.0,@@22524005,homeless,ie,0.0,"[0, 0, 0, 0, 0, 0, 0]",151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,,The NGO WaterAid published findings on Tuesday of how vulnerable rural communities ' struggles to access clean water were being compounded by extreme weather events and climate change .,0,787.0,@@17553682,vulnerable,bd,0.0,"[0, 0, 0, 0, 0, 0, 0]",185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4050,,""""""" The results revealed that people who already have an impaired glucose metabolism , so-called pre-diabetic individuals , are particularly vulnerable to the effects of air pollution , """" lead author of the study Kathrin Wolf from Helmholtz Zentrum Muenchen said .""",0,4051.0,@@14313445,vulnerable,pk,0.0,"[0, 0, 0, 0, 0, 0, 0]",266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5295,,"""Sixty-two years ago , they signed a petition . Sixty-two years ago , they marched to Pretoria with that petition . And sixty-two years ago after leaving the petition at the door of the prime minister 's office , they sang as one , """" Wathint ' Abafazi Wathint ' Imbokokodo """" - you strike a woman , you strike a rock ... <h> Marginalisation of impoverished women""",0,5296.0,@@26104953,women,za,0.0,"[0, 0, 0, 0, 0, 0, 0]",364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3852,,"Ethiopia is in top notch countries in Africa that practices human trafficking to East Africa because out of 7,000 illegal migrants caught in Tanzania , 6000 of them are Ethiopians , the Ministry of Home Affairs has confirmed .",0,3853.0,@@1879146,migrant,tz,0.0,"[0, 0, 0, 0, 0, 0, 0]",226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5869,,"""The Igbagwu practice is also applicable to even women who have biological children . """" We do n't return women to their family after death in all circumstances . ' '""",0,5870.0,@@24556151,women,ng,0.0,"[0, 0, 0, 0, 0, 0, 0]",167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6041,,He termed them as ineffective bodies that are too vulnerable to corruption while condemning the rising harassment of tenants .,0,6042.0,@@22659456,vulnerable,ke,0.0,"[0, 0, 0, 0, 0, 0, 0]",126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5931,,"Constance on the Edge reminded me of last year 's The Baulkham Hills African Ladies Troupe , another inspiring film about African refugees starting anew in Australia ; another reminder that deep-seated trauma can not be turned off like a switch ; another portrayal of the road to recovery being long , rocky and circuitous . Both highlight the importance of resilience-building community initiatives , and both are directed by women who appear to have an innate understanding of when to nudge their subjects and when to give them space -- drawing great results for their films and creating cathartic experiences for director and subject alike .",0,5932.0,@@18237386,refugee,gb,1.0,"[0, 0, 0, 0, 0, 0, 0]",644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8445,,"Sami , who was an 18-year old new immigrant to Christchurch at the time of Aaliyah 's death , excited about setting up a new life and her pregnancy , has also suffered from the tragedy , he said .",0,8446.0,@@22230274,migrant,nz,0.0,"[0, 0, 0, 0, 0, 0, 0]",196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10271,,"Journalist Ileta rendered homeless , needs support",0,10272.0,@@1945346,homeless,tz,0.0,"[0, 0, 0, 0, 0, 0, 0]",50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3169,,""""""" As a result , poor families are under tremendous social pressure to spend more , """" she said . """" This is needed to be checked as it is not good for society at large . """"""",0,3170.0,@@16941247,poor-families,lk,0.0,"[0, 0, 0, 0, 0, 0, 0]",175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5040,,"Last week at least three people were killed in fires , including a child who was killed in a shack fire in Khayelitsha . In the same week , in Dunoon , a man was killed in a blaze that left more than 100 people homeless , and another man died in a fire in Philippi.",0,5041.0,@@14432182,homeless,za,0.0,"[0, 0, 0, 0, 0, 0, 0]",265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9072,,Prof Yankah assured the students the government has taken a very bold step to restore teacher trainees ' monthly allowances . The allowance is meant to support teacher trainees to procure textbooks and learning materials that will be in need for their professional training .,0,9073.0,@@18451371,in-need,gh,0.0,"[0, 0, 0, 0, 0, 0, 0]",275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5014,,"Maybe , just maybe , Mar was as hopelessly indecisive and in a word , useless , over the last five years out of deference to P-Noy . He ca n't rise above his inept boss .",0,5015.0,@@2117970,hopeless,ph,0.0,"[0, 0, 0, 0, 0, 0, 0]",170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,,TASAF launches project to help poor families,0,1966.0,@@1933474,poor-families,tz,0.0,"[0, 0, 0, 0, 0, 0, 0]",44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6504,,He experienced people trying to set him on fire and stealing from his pockets whilst sleeping rough . Abobaker thinks the government should set up companies that offer people training and employment and aims to establish a restaurant employing homeless people himself one day .,0,6505.0,@@21556908,homeless,pk,1.0,"[0, 0, 0, 0, 0, 0, 0]",277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,,""""""" They did not give this money as a donation for their church . Those people are upset now that money is not there anymore , """" he said . """" They trusted him , this money was not for him . It was to be given back to the refugees . """"""",0,1414.0,@@7962943,refugee,gb,0.0,"[0, 0, 0, 0, 0, 0, 0]",236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,,"If the super rich paid taxes the way that ordinary working people do , many economies would be a lot better off and in turn , those in need would benefit . It appears to truly be the case that the rich are getting richer and the poor are getting poorer .",0,491.0,@@7255228,in-need,ie,0.0,"[0, 0, 0, 0, 0, 0, 0]",254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3920,,HONG KONG * The authorities in Hong Kong are closing down a nursing home for the disabled following a sex scandal and reports of suspicious deaths at the centre .,0,3921.0,@@15013542,disabled,sg,0.0,"[0, 0, 0, 0, 0, 0, 0]",162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3696,,There are currently just two women members in the mayor 's top team .,0,3697.0,@@8682612,women,gb,0.0,"[0, 0, 0, 0, 0, 0, 0]",69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6904,,"ONLY the Hispanics voted as a block overwhelmingly against Trump because of their fear that the illegals among them would be deported . Why LEGAL Hispanic citizens support ILLEGAL Hispanic immigrants is a problem of RACISM that Hispanics have to come to grips with as citizens of the USA , just as the larger Tamil community in Sri Lanka has to confront and defeat the EELAMIST Tamils who are pushing them towards anti-national separatist goals . Both the Hispanics in the USA and Tamil community in SL wrongly believe they can have the HISPANIC/EELAMIST separatist cake solely to themselves , and share in the US/SL national cake too . That anti-national behavior is alienating the majority population in both countries .",0,6905.0,@@15336817,immigrant,lk,0.0,"[0, 0, 0, 0, 0, 0, 0]",722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,,"The United States provides more humanitarian assistance than any other single country worldwide , including to refugees , according to the US State Department .",0,433.0,@@25237924,refugee,bd,0.0,"[0, 0, 0, 0, 0, 0, 0]",160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601,,"Still , the city state has room for improvement in terms of tolerance to migrants , empowerment of employees , and increasing the pool of vocationally trained people , it said .",0,2602.0,@@10161278,migrant,hk,0.0,"[0, 0, 0, 0, 0, 0, 0]",177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5039,,"It is the tale of a descendant of immigrants ' brown in color living in a black society , who later became a brown immigrant in a white society ( Canada ) .",0,5040.0,@@22849922,migrant,ke,0.0,"[0, 0, 0, 0, 0, 0, 0]",156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4026,,EU agrees migrant deal to put to Turkey,0,4027.0,@@7768075,migrant,bd,0.0,"[0, 0, 0, 0, 0, 0, 0]",39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7373,,"Under Germany 's dual education system , classroom lessons are combined with hands-on technical experience . Children are streamed from a young age toward more than 300 trades in need of skilled workers -- from sausage-making to car manufacturing and optician work .",0,7374.0,@@2279929,in-need,ca,0.0,"[0, 0, 0, 0, 0, 0, 0]",266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8869,,"""Some mark International Women 's Day by going on strike . """" A Day without a Woman """" largely fizzles , accentuating the divide between women who have to work and those who choose to .""",0,8870.0,@@22852622,women,us,0.0,"[0, 0, 0, 0, 0, 0, 0]",186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10249,,"Dr. Erin Schryer , executive director of Elementary Literacy , a New Brunswick reading-based program , said the representatives will then distribute the books to children in need .",0,10250.0,@@24196933,in-need,ca,0.0,"[0, 0, 0, 0, 0, 0, 0]",180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3866,,"Moreover , absent employees are vulnerable to losing their jobs when workplaces are n't aware of family violence -- whether due to physical violence , illness or stress .",0,3867.0,@@50017425,vulnerable,au,0.0,"[0, 0, 0, 0, 0, 0, 0]",170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6996,,The Red Cross says it has evacuated 148 mostly disabled and elderly civilians found in a part of the Syrian city of Aleppo recently recaptured by the army . They were trapped for days inside a former old people 's home in what was a rebel-held part of the Old City because of heavy fighting nearby .,0,6997.0,@@15804825,disabled,lk,0.0,"[0, 0, 0, 0, 0, 0, 0]",299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,,"Kershaw has been on the disabled list since June 26 after suffering a herniated disk in his lower back , and he also suffered a setback in recovery while pitching a simulated game on July 16 .",0,283.0,@@13669007,disabled,gh,0.0,"[0, 0, 0, 0, 0, 0, 0]",192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500,,""""""" Then you have the person doing the doing , who is our temporary migrant , they 're not going to tell us that . So it is a difficult area to work in . """"""",0,7501.0,@@24683777,migrant,nz,0.0,"[0, 0, 0, 0, 0, 0, 0]",157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4511,,Authorities in the central Chinese city of Chongqing have rejected the idea of providing designated women-only cars on its subway system .,0,4512.0,@@17566199,women,hk,0.0,"[0, 0, 0, 0, 0, 0, 0]",138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8438,,"The highest points total ND can now finish with is 103 , while Canterbury will have no fewer than 105 , a tally that still leaves them vulnerable to Auckland on the final day of the season .",0,8439.0,@@17703819,vulnerable,nz,0.0,"[0, 0, 0, 0, 0, 0, 0]",190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,,"However , rather than seeing this potential threat to national security , the ruling government and its apparatchiks are engaging in needless provocation , which only reveals signs of a government that is jittery about the outcome of the November 7 , 2016 election , and wants to make political capital out of routine occurrences .",0,1741.0,@@7916622,in-need,gh,0.0,"[0, 0, 0, 0, 0, 0, 0]",331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6267,,""""""" Right now two merchant ships are rescuing two boats with 300 and 361 people aboard . It appears there 's at least one corpse on board . """" Alfano estimated that 15,000 migrants crossing the Mediterranean had been rescued so far this year .""",0,6268.0,@@2420972,migrant,gb,0.0,"[0, 0, 0, 0, 0, 0, 0]",244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9753,,"""Bronze takes up the argument . """" People will tend to watch more live matches , especially when it comes to the big games , in men 's football , whereas in the women 's game they just tend to pick up short highlights - the most spectacular attacking moments basically , """" she explained . """" You obviously do n't get a full appreciation of defenders watching games that way .""",0,9754.0,@@20454687,women,gh,0.0,"[0, 0, 0, 0, 0, 0, 0]",377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,,"Of his immediate family , his father , Abdullah Kurdi , was the only survivor . Other relatives , including an aunt and uncle , made it to Canada as refugees .",0,1889.0,@@7526627,refugee,in,0.0,"[0, 0, 0, 0, 0, 0, 0]",159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7422,,"Government funding is going into almost 1000 permanent housing places in five cities for the homeless , following a two-year pilot in Hamilton by a non-government organisation .",0,7423.0,@@20574334,homeless,nz,0.0,"[0, 0, 0, 0, 0, 0, 0]",177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4997,,""""""" This would constitute a valuable step towards ending the war , providing assistance to communities in need and enhancing the environment for an inclusive national dialogue , """" it said . Enditem""",0,4998.0,@@7956452,in-need,gh,0.0,"[0, 0, 0, 0, 0, 0, 0]",199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,,"""Trump drew international condemnation after reports emerged that he had questioned the value of taking immigrants from Africa and the Caribbean nation of Haiti during a closed-door meeting with lawmakers at the White House last Thursday , referring to them as """" shithole """" countries .""",0,797.0,@@22814145,migrant,bd,0.0,"[0, 0, 0, 0, 0, 0, 0]",288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,,"Pakistan 's policy towards migrants is over-generous by comparison . It enabled Osama Bin Laden to enter and then reside in the country for years without a visa . It issued an ID card and a passport to the Afghan Taliban leader Mullah Mansoor , and never asked for a receipt .",0,771.0,@@9223008,migrant,bd,0.0,"[0, 0, 0, 0, 0, 0, 0]",276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,,"On Eid , the group also handed out thousands of toys and sweets to refugee children , and organised a Grand Iftar for 3,000 refugees .",0,1025.0,@@25330981,refugee,gb,1.0,"[0, 0, 0, 0, 0, 0, 0]",134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5744,,"Hundreds of poor families are believed to be buried under the rail platforms and buildings , many having fallen victim to Victorian cholera epidemics .",0,5745.0,@@192375,poor-families,gb,0.0,"[0, 0, 0, 0, 0, 0, 0]",151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6718,,"Children as young as 5 years are sold to traffickers by their parents who are in need of money and brought to India . These children are trafficked to various parts of India like Delhi , Mumbai and Kolkata and are made to work in cloth factories , have to stitch bags and perform various hazardous and odd jobs , reported Madan Thakur for Republica .",0,6719.0,@@170591,in-need,in,0.0,"[0, 0, 0, 0, 0, 0, 0]",350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10265,,"Hong Kong 's noodle culture reflects its history as a city of migrants from all over China as well as its colonial history which has led to Western-style noodle toppings from cheese to canned tomatoes and luncheon meat , first imported in the 1950s post-war era . <h> Support independent media <h> Partner with HKFP <h> What is Hong Kong Free Press ?",0,10266.0,@@20080678,migrant,hk,0.0,"[0, 0, 0, 0, 0, 0, 0]",350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9339,,"Since August 2016 , in numerous DA led governments , we have begun to deliver on our promises and change has taken root . Across Gauteng , DA-led governments have cut out corruption , exposed ANC looting , dismissed implicated cadres , rescued public money from ANC patronage and landed plans to deliver for those in need .",0,9340.0,@@18904606,in-need,za,1.0,"[0, 0, 0, 0, 0, 0, 0]",323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5751,,"Even with the ban lifted , refugee admissions are expected to be far lower than in recent years . Last month , Trump capped refugee admissions at 45,000 for the fiscal year that started Oct. 1 , a cut of more than half from the 110,000 limit put in place the year earlier by President Barack Obama . And the actual number admitted this year could be far lower than Trump 's 45,000 cap , which sets a maximum but not a minimum .",0,5752.0,@@21285962,refugee,jm,0.0,"[0, 0, 0, 0, 0, 0, 0]",427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8163,,"China is urging fresh efforts to curb unpaid wages among its vast and increasingly disgruntled migrant work force , as the government braces for a seasonal surge in labor unrest ahead of the Lunar New Year .",0,8164.0,@@10128743,migrant,hk,0.0,"[0, 0, 0, 0, 0, 0, 0]",207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6965,,"The Muslim community associated with Myanmar or former Burma , known as Rohingya Muslims are not indigenous to Myanmar . They are a relatively recent migrant community of Myanmar . Most of these Muslims are illicit immigrants who migrated from Muslim neighborhood regions of Bengal India during the British colonial period and later from East Pakistan or the present Bangladesh . The Myanmar government s of the past and present do not consider Rohingya Muslims as legitimate citizens of Myanmar . The people of Myanmar consider the Rohingya people as illegal immigrants . Myanmar 's Muslims account for an estimated 04% of the total Myanmar population of about 60 million . In 2012 , there were about 800,000 Rohingya Muslims living in Rohang , the western state of Myanmar known officially as Rakhine or Arakan .",0,6966.0,@@20249403,immigrant,lk,0.0,"[0, 0, 0, 0, 0, 0, 0]",814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100,,"Mitchell said while Food For The Poor and a few church groups would assist the homeless sometimes , the government was dragging its feet where homeless persons are concerned .",0,10101.0,@@4573177,homeless,jm,0.0,"[0, 0, 0, 0, 0, 0, 0]",175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5888,,"While dealing with corruption seems to be a hopeless case , Pakistan can emulate others in improving administration by setting up internet kiosks for businesses to register ( like India ) ; gathering support for tax-simplification programs through partnership with the press ( like Yemen ) and introducing time limits for legal commercial cases ( like Algeria ) .",0,5889.0,@@4524365,hopeless,pk,0.0,"[0, 0, 0, 0, 0, 0, 0]",363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6484,,"There is nothing more appropriate to guide our common work in the defence and protection of millions of such vulnerable people . To that end , among other things , we will create a Secretariat of Access to Rights and Equality that will work on these and other areas of exclusion .",0,6485.0,@@4696751,vulnerable,jm,1.0,"[0, 0, 0, 0, 0, 0, 0]",280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7980,,"""And the recession has taken its own toll on school communities in Los Angeles . In February , the district approved 5,000 layoff notices , including notices for more than 4,000 teachers . Kirti Baranwal , who teaches at Gompers Middle School in Compton , says that in the previous academic year , half of her school 's teachers were pink-slipped . At the immigrant-serving John Liechty Middle School , 72 percent of teachers were issued layoff notices . """" I think it 's devastating for kids and for instruction , """" Baranwal says .""",0,7981.0,@@4128468,migrant,us,0.0,"[0, 0, 0, 0, 0, 0, 0]",534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9515,,"The cabinet was told that there are 29 administrative districts and 146 census districts in the province which include 932 census charges , 5,132 census circles and 38,842 census blocks . Each block would be completed in 14 days and three days would be allotted for housing numbering , 10 days for filling up of form-2 and one day for enumeration of the homeless population .",0,9516.0,@@16427492,homeless,pk,0.0,"[0, 0, 0, 0, 0, 0, 0]",375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5242,,"Many passages in the Quran clearly imply women have a free choice in choosing their life partners . To start with , the Quran clearly implies a partnership between equals since it describes marriage as a covenant ( mithaq ) between husband and wife , as in Surah al-Nisa ( Verse 21 ) :",0,5243.0,@@15497001,women,lk,0.0,"[0, 0, 0, 0, 0, 0, 0]",285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10391,,"""Lord Noon , a Labour peer and donor , said the mansion tax was a """" hopeless and desperate idea """" .""",0,10392.0,@@2829351,hopeless,gb,0.0,"[0, 0, 0, 0, 0, 0, 0]",102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9898,,"Anti-globalization is nothing new , but a concomitant of globalization . It stems from the economic recession that followed in the wake of the global financial crisis . In recent years , the United States and Japan have witnessed sluggish growth , Europe has been stuck in recession , and the refugee crisis remains unresolved in the Middle East -- all these issues have given rise to trade protectionism and a trend of anti-globalization .",0,9899.0,@@16220984,refugee,gh,0.0,"[0, 0, 0, 0, 0, 0, 0]",440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8177,,"According to a source , all the suspects were believed to be accepting bribes ranging from RM200 and RM5,000 to protect illegal immigrants .",0,8178.0,@@17441483,immigrant,my,0.0,"[0, 0, 0, 0, 0, 0, 0]",140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2830,,"For years , the experts chalked up the dropping number of low-income Austin students to poor families being priced out of the city and moving to the neighboring communities . As the percentage of poor students in Austin dropped a point or two each year , suburban districts such as Pflugerville reported increases . But the past school year , the Pflugerville district saw a 2.1 percent decline in low-income students , the first substantial decline since 2010 -- a change that echoes declines in other suburban districts that border Austin .",0,2831.0,@@3464292,poor-families,us,0.0,"[0, 0, 0, 0, 0, 0, 0]",542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3116,,KUALA LUMPUR -- The vaunted triathlon team delivered a pair of 1-2 finishes in the men 's and women 's races to nudge the Philippine production somehow on Monday in the 29th Southeast Asian Games Monday at the Water Sports Complex in Putrajaya City .,0,3117.0,@@20119773,women,ph,0.0,"[0, 0, 0, 0, 0, 0, 0]",250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,,"The BISP is providing service and financial support to 2.5 million poor families across Pakistan , Marvi said , adding that the government 's mission is to reduce this number by ensuring that the poor families are enabled to become self-supporting and get rid of poverty .",0,212.0,@@7916553,poor-families,pk,1.0,"[0, 0, 0, 0, 0, 0, 0]",272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7299,,"WARSAW : A cold wave across Europe has left at least 23 dead in the past two days , including several migrants and homeless people , authorities said Saturday , with the frigid temperatures expected to continue through the weekend .",0,7300.0,@@16276229,homeless,my,0.0,"[0, 0, 0, 0, 0, 0, 0]",232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9540,,""""""" Even as the bank is in need of recapitalisation , it must follow due process to ascertain who is investing in them and source of funding , not just bringing on any investor , ' ' Okezie said .""",0,9541.0,@@23932580,in-need,ng,0.0,"[0, 0, 0, 0, 0, 0, 0]",197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5223,,He noted that social media also has the potential to blur the lines between reality and the virtual world making it hard for the young people to separate real world interactions from those online since they are more vulnerable to deception .,0,5224.0,@@2319030,vulnerable,lk,0.0,"[0, 0, 0, 0, 0, 0, 0]",241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,,"""But the women asked the men and others to join them in hoping the story would lead to a more """" productive conversation """" on so-called """" locker room talk """" that extends far beyond the world 's locker rooms .""",0,1701.0,@@15220810,women,us,0.0,"[0, 0, 0, 0, 0, 0, 0]",212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,,President Donald Trump announced his support for a legislation that would cut in half the number legal immigrants allowed into the US while moving to a ' merit-based ' system favouring English-speaking skilled workers for residency cards .,0,895.0,@@19833153,immigrant,in,0.0,"[0, 0, 0, 0, 0, 0, 0]",239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7529,,""""""" Leo has been making headlines round the world -- the first openly gay Taoiseach , the first son of an immigrant . To which we add our own Trinity first ! We wish him the very best """" , Prendergast said . While Trinity has seen plenty of its graduates enjoy successful political careers , including current Chancellor of the University of Dublin , Mary Robinson , who is a former President of Ireland , it has never had a graduate elected taoiseach before .""",0,7530.0,@@18972620,migrant,ie,0.0,"[0, 0, 0, 0, 0, 0, 0]",461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8597,,Close <h> Climate change refugee loses bid,0,8598.0,@@3448591,refugee,nz,0.0,"[0, 0, 0, 0, 0, 0, 0]",42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102,,"This cluster of dinosaurs , found in Xinjiang Province , apparently became hopelessly trapped in a mud pit and died .",0,2103.0,@@16045839,hopeless,nz,0.0,"[0, 0, 0, 0, 0, 0, 0]",117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,,"Since recently , my feelings of hopelessness have increased to the point where I have been contemplating suicide . I feel isolated , bitter and tense .",0,957.0,@@21728965,hopeless,jm,0.0,"[0, 0, 0, 0, 0, 0, 0]",151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
