,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
3627,3628,@@7856111,immigrant,hk,"Meet Pradyumn Dayal . At 16 years of age he has founded the aid organization Move4Migrants . Born a native Hongkonger to Indian immigrants working in the banking sector , Pradyumn is one of the few South ...",0,0,"[0, 0, 0, 0, 0, 0, 0]",207,0,0,0,0,0,0,0
2773,2774,@@9338031,homeless,sg,"If there ever was a rags-to-riches story for cats , Pitzusch 's transformation from homelessness to opulence would be it .",0,0,"[0, 0, 0, 0, 0, 0, 0]",122,0,0,0,0,0,0,0
7263,7264,@@15356643,immigrant,nz,There was evidence demand for residency from temporary immigrants would increase in the coming years .,0,0,"[0, 0, 0, 0, 0, 0, 0]",102,0,0,0,0,0,0,0
171,172,@@4436007,vulnerable,gb,I was going through a separation from my first husband at the time and was feeling vulnerable .,0,0,"[0, 0, 0, 0, 0, 0, 0]",95,0,0,0,0,0,0,0
6224,6225,@@21715205,poor-families,ph,"The Pantawid sa Pamilyang Pilipino Program ( 4Ps ) or what some call , conditional cash transfers ( CCTs ) is a type of transfer payments . The previous administration implemented this program , which aims to support extremely poor families to meet their most immediate needs , and to break the intergenerational poverty cycle by investing in the health and education of poor children . That is why poor households receive health grants of P500 per month and education grant of P300 per child per month .",0,1,"[0, 0, 0, 0, 0, 0, 0]",504,0,0,0,0,0,0,0
980,981,@@20060097,hopeless,ke,"But in a majority of our experiences , the commonality is that Greek people are always willing to help you , to direct you to where to go because you look hopelessly lost and show you a good time in their country .",0,0,"[0, 0, 0, 0, 0, 0, 0]",214,0,0,0,0,0,0,0
674,675,@@2456288,hopeless,gb,"In his portrayal of Lester , Freeman , that compact but quietly screen-eating British actor whom we otherwise know as Dr Watson in the Sherlock stories , takes hopelessness to a new level .",0,0,"[0, 0, 0, 0, 0, 0, 0]",189,0,0,0,0,0,0,0
1557,1558,@@10089870,vulnerable,ph,"In Mr. Aquino 's universe , pensioners ( and the vulnerable ) are moochers",0,0,"[0, 0, 0, 0, 0, 0, 0]",74,0,0,0,0,0,0,0
2732,2733,@@70049399,immigrant,ph,"One of the jurors in the Belgium tribunal that found Duterte guilty is Atlanta-based human rights lawyer Azadeh Shahshahani , whose recent work involves cases of immigrants in the crackdown of the Trump administration .",0,0,"[0, 0, 0, 0, 0, 0, 0]",219,0,0,0,0,0,0,0
7908,7909,@@22583331,immigrant,gb,"""Jo Marney referred to Grenfell Tower as a """" nest of illegal immigrants of all varieties . That 's why they ca n't identify most of them , """" adding , """" Meanwhile , British families wait on the Council Housing list for years . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",232,0,0,0,0,0,0,0
4607,4608,@@21058779,immigrant,gh,"The participants would engage in plenary discussions on some of the prominent topics relating to migration , including ; ' Conflict , forced migration and international policy ' , ' Migration within Africa : defining the governance challenges ' , ' Immigrant integration , transnationalism and societal relations among sub-Saharan African immigrants ' , ' Impacts of displacement on host communities in Rwanda and Tanzania ' , among others .",0,0,"[0, 0, 0, 0, 0, 0, 0]",441,0,0,0,0,0,0,0
9909,9910,@@717343,vulnerable,au,""""""" This habit , combined with their large size , makes them highly vulnerable to being harpooned from above , or caught in fishing nets .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",139,0,0,0,0,0,0,0
7874,7875,@@18873629,in-need,ke,"The UN estimates that 1.5 million people have been forced into neighboring countries and another 7.5 million people across the country are in need of humanitarian assistance and protection , and a localized famine was declared in February in parts of northern Unity state ..",0,0,"[0, 0, 0, 0, 0, 0, 0]",274,0,0,0,0,0,0,0
2296,2297,@@14887997,poor-families,ng,""""""" Most of the successful students are from the poor families and had undergone thorough screening before getting the admission . """" We have also made adequate arrangement to ensure prompt settlement of all their fees to enable them concentrate fully on their studies . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",274,0,0,0,0,0,0,0
8068,8069,@@14433159,poor-families,ke,""""""" We do not know whether to buy water or food . It is even worse for us because vendors have increased the price of water , which makes it hard for poor families . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",169,0,0,0,0,0,0,0
25,26,@@3659219,women,za,Some say that a review of the legislation of sex work helps to protect all involved in the services provided by these men and women .,0,0,"[0, 0, 0, 0, 0, 0, 0]",133,0,0,0,0,0,0,0
6812,6813,@@8954260,immigrant,my,"KOTA KINABALU , May 21 ( Bernama ) -- A total of 275 illegal immigrants were detained during a two-day integrated operation in Tawau headed by the Sabah National Security Council ( NSC ) that ended at 5pm Saturday .",0,0,"[0, 0, 0, 0, 0, 0, 0]",215,0,0,0,0,0,0,0
2728,2729,@@3373992,poor-families,au,"Ultimately , the public judges political leaders not by the words they say but by the values they convey . Labor is the party of opportunity for all , open competition , economic responsibility and social and environmental progress . Those values kept the Hawke and Keating governments in power for 13 years . They enabled Labor to implement such enduring reforms as universal health care , economic policies that laid the foundations for a quarter-century of sustained income growth and job creation , superannuation for all working Australians , support for poor families to keep their children at school and the world heritage listing of Tasmanian forests , Queensland 's wet tropical forests and Kakadu .",0,0,"[0, 0, 0, 0, 0, 0, 0]",708,0,0,0,0,0,0,0
2340,2341,@@21058613,poor-families,ph,"In fact , many Filipinos share the view of Senator Angara that it is certainly high time to cut red tape that has been hampering the national government 's social services to poor families across the country .",0,0,"[0, 0, 0, 0, 0, 0, 0]",209,0,0,0,0,0,0,0
8144,8145,@@22054095,disabled,hk,"The former head of a care home for the mentally disabled , accused of sexual assault three decades ago , appeared at the Eastern Magistrates ' Courts today . Cheung Kin-wah , former superintendent of the privately run Bridge of Rehabilitation , was charged with five counts of indecent assault today . No plea was entered today and the case was adjourned until December 29 . The defendant was granted ...",0,0,"[0, 0, 0, 0, 0, 0, 0]",404,0,0,0,0,0,0,0
6170,6171,@@23408265,poor-families,my,"""Mastura sells a traditional coconut rice with spicy shrimp paste dish known as """" nasi lemak """" , or """" fatty rice """" , made by poor families living around the Malaysian capital Kuala Lumpur .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",194,0,0,0,0,0,0,0
5379,5380,@@1880808,immigrant,tz,"Due to the malpractice , she said , the Immigration Department has found itself in a situation where it ' indirectly ' produces illegal immigrants , despite the fact that , they legally own passports .",0,0,"[0, 0, 0, 0, 0, 0, 0]",201,0,0,0,0,0,0,0
3995,3996,@@18740183,women,ca,""""""" The women who are living it -- the inquiry should hear from us . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",72,0,0,0,0,0,0,0
10350,10351,@@9656441,hopeless,bd,"Once again , he wasted a free kick with a hopelessly ambitious attempt on goal from 40 metres before seeing three chances go begging .",0,0,"[0, 0, 0, 0, 0, 0, 0]",134,0,0,0,0,0,0,0
54,55,@@9305263,disabled,jm,"Over the past 15 years , the show has handed over more than $50 million to the Mustard Seed Communities to assist with the care of more than 400 abandoned , disabled , HIV/AIDS-affected children , and pregnant teenagers being accommodated in its 12 homes across the island . <h> ADVERTISEMENT",0,1,"[0, 0, 0, 0, 0, 0, 0]",292,0,0,0,0,0,0,0
9444,9445,@@20110204,in-need,nz,"""He said the conference room at the Sportsdrome was """" hardly used """" as it was also in need of renewal and it would be available for community use again when no longer needed for council staff .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",196,0,0,0,0,0,0,0
2197,2198,@@26095870,poor-families,bd,"As per the project proposal , 5,000 ultra-poor families will be given a two-room flat each free of cost , while 15,000 ultra-poor families will be given interest-free long-term housing loans under the community housing development fund .",0,0,"[0, 0, 0, 0, 0, 0, 0]",237,0,0,0,0,0,0,0
1706,1707,@@2368150,vulnerable,us,The scientists developed small molecules targeting each of these structures and used them to unravel the molecular mechanism of the gene activation and repression process . The findings suggest such molecules could be used to make cancer cells more vulnerable to existing therapeutics .,0,0,"[0, 0, 0, 0, 0, 0, 0]",286,0,0,0,0,0,0,0
3146,3147,@@17259476,migrant,jm,Immigrants who are determined to be in the country illegally after being arrested for a crime usually must complete their sentences before ICE takes them into custody on immigration charges . <h> ADVERTISEMENT,0,0,"[0, 0, 0, 0, 0, 0, 0]",209,0,0,0,0,0,0,0
9284,9285,@@20633001,vulnerable,ph,Here is the report 's list of Asia Pacific countries most vulnerable to malware :,0,0,"[0, 0, 0, 0, 0, 0, 0]",81,0,0,0,0,0,0,0
10111,10112,@@944550,homeless,gb,"The girlfriend of a naked man who chewed off a large part of a homeless man 's face in Miami , Florida has said she believed he was either drugged or under the influence of voodoo curse when he carried out the gruesome attack .",0,0,"[0, 0, 0, 0, 0, 0, 0]",227,0,0,0,0,0,0,0
6375,6376,@@467725,vulnerable,ca,"The Arctic and the Antarctic are at different ends of the planet -- but that 's not the only difference : the Arctic Ocean is more vulnerable to human-induced changes than the Antarctic Ocean , new research suggests .",0,0,"[0, 0, 0, 0, 0, 0, 0]",217,0,0,0,0,0,0,0
7091,7092,@@23542763,hopeless,sg,""""""" Someone to tell me that the depression and hopelessness were normal . That it was n't my fault . That I was n't broken forever , """" she continued .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",152,0,0,0,0,0,0,0
3851,3852,@@21692036,refugee,za,"Deputy Minister Chohan has launched a new , machine-readable travel document for refugees in South Africa , that complies with international aviation and UNHCR guidelines .",0,0,"[0, 0, 0, 0, 0, 0, 0]",172,0,0,0,0,0,0,0
5221,5222,@@15041197,immigrant,bd,He later vowed to deport the 11m undocumented immigrants living in the country -- overwhelmingly of Latino origin -- and build a wall on the US border with Mexico .,0,0,"[0, 0, 0, 0, 0, 0, 0]",164,0,0,0,0,0,0,0
75,76,@@18327302,vulnerable,za,"' ' No human being should go through this kind of ordeal . The security agencies and state governments should continue to provide special protection to educational institutions vulnerable to this kind of outrage especially in remote areas , ' ' he said .",0,0,"[0, 0, 0, 0, 0, 0, 0]",254,0,0,0,0,0,0,0
2089,2090,@@15320272,hopeless,bd,"""He captured the frustration and hopelessness of poor whites of Scottish and Irish origin living in the Appalachian region of America , who have seen good-paying local factory jobs disappear or go abroad , and are worried that their children will be worse off than they are . They are furious with both the Republicans and Democrats for letting them down , and have found a voice in the """" outsider """" Donald Trump .""",0,1,"[0, 0, 0, 0, 0, 0, 0]",417,0,0,0,0,0,0,0
4928,4929,@@16943664,immigrant,my,"Trump , a Republican who took office on January 20 , has promised a crackdown on the estimated 11 million undocumented immigrants in the US , most of whom come from Mexico and other Latin American countries .",0,0,"[0, 0, 0, 0, 0, 0, 0]",208,0,0,0,0,0,0,0
71,72,@@19441106,migrant,my,He said the maximum punishment should be imposed to make them realise the department was serious about the employment of illegal immigrants following sufficient time having been given to them ( employers ) to register their workers under the E-Card programme which expired on June 30 .,0,0,"[0, 0, 0, 0, 0, 0, 0]",285,0,0,0,0,0,0,0
59,60,@@20227078,homeless,ke,"Life on the streets , she remarks , was really no different from home , where she often slept hungry or out in the cold when the landlord locked them out . Awino will therefore always be grateful to that kind man who came to her rescue and took her to Boma Rescue Center , a home that provides temporary shelter for homeless children .",0,1,"[0, 0, 0, 0, 0, 0, 0]",335,0,0,0,0,0,0,0
4020,4021,@@23150359,vulnerable,au,"""In this wave , as many as 20% of jobs """" from all sectors """" could be affected , but the financial services sector is still expected to be hit harder than most . Women are still slightly more vulnerable during this phase , as are those without graduate-level qualifications .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",277,0,0,0,0,0,0,0
3143,3144,@@1894742,disabled,ke,This is an annual event in the calendar of the Lions Club of Mombasa Pwani and is eagerly awaited by the disabled children because it gives them a chance to mingle freely and showcase their talent .,0,1,"[0, 0, 0, 0, 0, 0, 0]",198,0,0,0,0,0,0,0
6716,6717,@@24868197,vulnerable,my,The huge endeavour to prevent disaster has seen slopes vulnerable to collapse flattened and extensive canal systems carved throughout the camps .,0,0,"[0, 0, 0, 0, 0, 0, 0]",145,0,0,0,0,0,0,0
4272,4273,@@20507863,disabled,za,"Many European countries continue to exclude disabled children , Roma children and migrants or refugees from mainstream schools , according to the report by the Council of Europe Commissioner for Human Rights .",0,0,"[0, 0, 0, 0, 0, 0, 0]",209,0,0,0,0,0,0,0
9962,9963,@@3737108,homeless,ca,"""Julia Sysm ? l ? inen , an award-winning Finnish type designer who lives in Berlin , has upped the ante by making typefaces that evoke the handwriting of Franz Kafka and Emily Dickinson . Although she laments handwriting 's decline , she sees it as a boost for script typeface : """" It becomes something like artwork . """" Mister K , her Kafka-inspired typeface , has appeared on Kafka book covers . The current interest in the handwritten has produced some truly innovative ideas : Barcelona-based Arrels Foundation has created a suite of typefaces called Homelessfonts , based on the handwriting of the homeless in that city .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",628,0,0,0,0,0,0,0
4956,4957,@@18352827,homeless,za,"The drop-in centres and shelters will be the first funded by the city , according to Raymond Perrier , director of the Denis Hurley Centre , which does extensive work with homeless people .",0,0,"[0, 0, 0, 0, 0, 0, 0]",189,0,0,0,0,0,0,0
7030,7031,@@20856106,homeless,ie,Maybe some day it 'll be an Irish player taking the knee . To protest in favour of repealing the eighth amendment or against the barbaric system of direct provision or to raise awareness of the parlous situation of the Travelling community in the country or of our homeless problem . I wonder how we 'd react if that happened . Maybe we 'd still say sport and politics should n't mix . <h> Your Comments,0,0,"[0, 0, 0, 0, 0, 0, 0]",403,0,0,0,0,0,0,0
8221,8222,@@1990561,hopeless,au,"Another recent addition to the vampire cinema genre is the sublime Only Lovers Left Alive ( 2013 ) , and they 're well worth comparing . What We Do in the Shadows explores the the idea that eternal life means scraping by and remaining hopelessly uncool forever . Only Lovers Left Alive , on the other hand , suggests eternal life as the ideal situation for the artist and the truly curious . Eve ( Tilda Swinton ) and Adam ( Tom Hiddleston ) have used eternity to learn multiple languages , read everything , and create complex musical compositions ( not unlike the Cullens in Twilight ) .",0,0,"[0, 0, 0, 0, 0, 0, 0]",589,0,0,0,0,0,0,0
1177,1178,@@19328951,hopeless,my,"""Deutsche Bank told the court Dana 's case was """" hopeless as a matter of law , """" arguing that asserting the sukuk were illegal was an """" event of default """" allowing the sukuk holders to demand repayment , the documents show .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",229,0,0,0,0,0,0,0
6799,6800,@@24194634,refugee,au,"After seven years of a civil war in Syria that has seen half a million people killed and half the population driven out of their homes , with five million forced abroad as refugees , it all seems too late .",0,0,"[0, 0, 0, 0, 0, 0, 0]",206,0,0,0,0,0,0,0
5516,5517,@@7738937,migrant,pk,"""Garland spoke emotionally of his humble beginnings and his background as the grandchild of immigrants who came to America in the early 1900s """" fleeing anti-semitism and hoping to make a better life for their children . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",224,0,0,0,0,0,0,0
3093,3094,@@25407407,migrant,ie,KUALA LUMPUR ( Reuters ) -- Malaysia 's new government said on Saturday it is considering amending laws on human trafficking and migrant smuggling just days after the U.S. State Department reported a lack of progress in the country 's efforts to counter trafficking in the past year .,0,0,"[0, 0, 0, 0, 0, 0, 0]",284,0,0,0,0,0,0,0
5360,5361,@@14534309,refugee,my,""""""" We are forced to leave our country like Snowden . We stand together with him to fight for pardon , """" a 36-year-old refugee from Indonesia , who only gave her name as Dede , told AFP .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",189,0,0,0,0,0,0,0
3436,3437,@@26238081,in-need,gh,"Regrettably , many of our chiefs are still embroiled in needless disputes which can be resolved peacefully without recourse to the courts and violence .",0,0,"[0, 0, 0, 0, 0, 0, 0]",152,0,0,0,0,0,0,0
8098,8099,@@1067722,poor-families,us,We must not emphasize fuel savings at the cost of excluding poor families from the automobile market -- and putting people at greater risk of serious injury or death .,0,0,"[0, 0, 0, 0, 0, 0, 0]",167,0,0,0,0,0,0,0
4255,4256,@@7826988,disabled,ph,"LONG BEACH , California -- Supporters , friends and immediate kin of a disabled Filipino American shot to death by police gathered in front of the Long Beach Police Headquarters on Thursday , March 17 to announce the filing of a $20-million civil suit against the Long Beach Police Department",0,0,"[0, 0, 0, 0, 0, 0, 0]",292,0,0,0,0,0,0,0
6371,6372,@@1817046,hopeless,tz,"Did the plan work as planned or expected ? To be honest , the answer is a big NO . Among the reasons the project ended up as a costly failure were that on some buses the gadgets were soon maliciously tampered with and so became hopelessly defective , while in some cases it was just the usual practice of those supposed to ensure compliance with the law or particular rules and regulations conveniently elected to look the wrong way as motorists misbehaved .",0,0,"[0, 0, 0, 0, 0, 0, 0]",458,0,0,0,0,0,0,0
8787,8788,@@13766912,disabled,my,"""Dual Blessings is an organisation that looks to create a """" Friendly City """" which provides transport for the elderly , disabled and wheelchair-bound people .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",160,0,0,0,0,0,0,0
9267,9268,@@8344897,migrant,my,""""""" How many more kidnappings or illegal immigrant related crimes need to occur before this is resolved ?""",0,1,"[0, 0, 0, 0, 0, 0, 0]",106,0,0,0,0,0,0,0
10438,10439,@@25772335,vulnerable,my,One possible tightening of the Child Care Centre Act is to consider if we need to include registration of child minders looking after one to three children . These are often the most vulnerable and require a solution .,0,0,"[0, 0, 0, 0, 0, 0, 0]",218,0,0,0,0,0,0,0
9765,9766,@@3532504,migrant,us,"""The Mexican government has issued various rebuttals to Trump 's discourse . On Wednesday , the Foreign Relations Department issued a statement calling his proposals racist . """" We maintain our position that these comments ( by Trump ) reflect prejudice , racism and total ignorance . """" On Thursday , the Department also condemned an attack on a Mexican man in Boston , in which the assailants reportedly told police that they were inspired by Trump . """" Mexico strongly condemns these acts and makes a call that the contributions of the migrant community to the economy , society , values and culture of the United States are recognized . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",644,0,0,0,0,0,0,0
7048,7049,@@4609914,women,jm,"With a literacy rate of 92 per cent for its women and only 82 per cent for its men , Jamaica had a female-to-male ratio of 1.12 . This put Jamaica at second in the world , just below Lesotho at a ratio of 1.30 .",0,0,"[0, 0, 0, 0, 0, 0, 0]",211,0,0,0,0,0,0,0
4297,4298,@@21475116,hopeless,ke,"While Kenya is a democracy where people have a right to question an election and even seek its nullification in court , a few fine points expose the low voter turnout narrative by Nasa as hopelessly shaky and self-defeatist .",0,0,"[0, 0, 0, 0, 0, 0, 0]",225,0,0,0,0,0,0,0
138,139,@@23936096,migrant,lk,"The proposal , if approved by the Office of Management and Budget ( OMB ) , would require most immigrant and non-immigrant visa applicants to list all social media identities they have used in the past five years .",0,0,"[0, 0, 0, 0, 0, 0, 0]",214,0,0,0,0,0,0,0
8422,8423,@@4377665,disabled,hk,"""Guided by the philosophy of """" Building Communities """" , Swire Properties established its Community Ambassador Programme in 2001 . The programme seeks to help the elderly , the disabled , children and disadvantaged families in the community .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",244,0,0,0,0,0,0,0
5968,5969,@@25812204,in-need,ng,"Los Angeles Fire Department spokeswoman Margaret Stewart said paramedics received a call about a woman in need of medical attention at 11:22 a.m . Tuesday . The woman was transported to a nearby hospital , but Stewart said she could not confirm the woman 's condition or provide any additional details .",0,0,"[0, 0, 0, 0, 0, 0, 0]",303,0,0,0,0,0,0,0
1630,1631,@@2995857,hopeless,za,""""""" Luxury """" is a hopeless misnomer . These watches are not more comfortable on your wrist than a Casio or Timex . They are simply very , very expensive . And , being a mechanical watch with a clockwork mechanism , they need a full service once every 3 years , costing many thousands .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",287,0,0,0,0,0,0,0
9235,9236,@@10382337,hopeless,lk,"I say so is because one day they seem to be doing everything right and trying to rectify what went wrong with the previous team . Then the next day , they seem to be hopelessly out of form and not knowing what to do next . And come to think of it , that is exactly how your boys played in India !",0,0,"[0, 0, 0, 0, 0, 0, 0]",296,0,0,0,0,0,0,0
5028,5029,@@25290100,women,au,""""""" While we welcome the fact that women can finally get behind the wheel , we should not forget that many people are still behind bars for their work in fighting for women 's rights in Saudi Arabia , """" Amnesty International 's Middle East director Samah Hadid said .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",269,0,0,0,0,0,0,0
5327,5328,@@8732796,women,gh,"Firstly , the idea that working men and women wear 3 piece suits to work is preposterous . All things being equal if we did n't have an identity crisis , everyone will be wearing their respective traditional attire to work .",0,0,"[0, 0, 0, 0, 0, 0, 0]",224,0,0,0,0,0,0,0
7661,7662,@@14878443,immigrant,lk,"To bring the emotional realities of a 1950 's neighbourhood of Italian immigrants living in the United States to a Colombo audience in 2016 is no small feat . The whole company must spend months deconstructing their physical and psychological realities , to become completely new persons onstage . De Silva has expressed great faith in his players by presenting them with an unfamiliar challenge , and the players themselves stepped smartly up to the mark , presenting Colombo with something new to think about .",0,0,"[0, 0, 0, 0, 0, 0, 0]",512,0,0,0,0,0,0,0
9683,9684,@@60003625,poor-families,pk,"By contrast , the ' Asian Tigers ' devoted between 65 percent and 80 percent of their government education spending towards primary education . For example , South Korea decided early on that the government 's scarce resources must be focused on delivering the best primary education possible while the private sector was encouraged to invest in secondary and tertiary education . As a result , parents from poor families found their children to be so well prepared after primary school -- for free -- that they made every effort to pay for their education through private-sector secondary schooling , with a little help from government programmes where absolutely necessary . So , government , parents , and the private sector collaborated to make a world-class future for South Korean children .",0,0,"[0, 0, 0, 0, 0, 0, 0]",797,0,0,0,0,0,0,0
3136,3137,@@7678036,homeless,za,"Soon , instead of just representing homeless clients at arraignments and bail hearings , public defenders will refer them to shelters . Rather than simply arguing over mental competence , lawyers will also direct people to specialized treatment . Need a tattoo removed ? Pozzi 's attorneys know a guy .",0,0,"[0, 0, 0, 0, 0, 0, 0]",302,0,0,0,0,0,0,0
3528,3529,@@24856496,in-need,ng,"""Peters ' sister , Princess Blanding , said her brother was clearly distressed and in need of help . She asked why the officer engaged with her brother after he noted that Peters seemed """" mentally unstable . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",212,0,0,0,0,0,0,0
4273,4274,@@9779968,women,ie,"Even at the ripe age of 34 , Williams ' ability to blast her opponent Elena Vesnina off the court in a 6-2 , 6-0 victory that was little more than a slaughter of a hopelessly outclassed opponent fired a dagger through the credibility of women 's tennis once more .",0,0,"[0, 0, 0, 0, 0, 0, 0]",264,0,0,0,0,0,0,0
131,132,@@15483547,in-need,ng,"The legislators were concerned with the diversion of Shs140billion in the contingency fund to the Parliamentary Commission yet government could not offer enough food relief to areas in need including districts of Isingiro , Rakai and Karamoja region .",0,1,"[0, 0, 0, 0, 0, 0, 0]",251,0,0,0,0,0,0,0
10302,10303,@@14710964,hopeless,in,"Psychology demonstrates that people prefer making their own choices rather than having them externally determined . This leads to feelings of control over one 's fate , instead of the hopelessness and helplessness you feel when someone else chooses for you . <h> Paralysed by choice",0,0,"[0, 0, 0, 0, 0, 0, 0]",282,0,0,0,0,0,0,0
4390,4391,@@16162505,disabled,my,He said the home for disabled children relied on items donated by the public .,0,1,"[0, 0, 0, 0, 0, 0, 0]",78,0,0,0,0,0,0,0
5547,5548,@@40093610,poor-families,ng,"Players have often times been described as the less educated who find the round leather game as escape route to poverty . Truth be told , many homes have been lifted above poverty lines as players ' millions have elevated hitherto poor families .",0,1,"[0, 0, 0, 0, 0, 0, 0]",246,0,0,0,0,0,0,0
1365,1366,@@19198554,homeless,my,Setapak station chief Asst Supt Wee Bee Seng offered 36-year-old Johan Iskandar Dean Salter a place to stay on Sunday night when he could not get a room at the homeless shelter near Hos ? pital Kuala Lumpur as it was full .,0,0,"[0, 0, 0, 0, 0, 0, 0]",223,0,0,0,0,0,0,0
4888,4889,@@17259476,migrant,jm,News <h> How immigrants are detained in the US and deported,0,0,"[0, 0, 0, 0, 0, 0, 0]",59,0,0,0,0,0,0,0
7739,7740,@@1441787,hopeless,us,"My experiences with home burglaries left me with a hopeless fear . As I grew older , I felt more vulnerable to attacks and less mentally capable of preventing them .",0,0,"[0, 0, 0, 0, 0, 0, 0]",165,0,0,0,0,0,0,0
5654,5655,@@15228148,refugee,ke,"JUBA South Sudan ( Xinhua ) --The UN refugee agency ( UNHCR ) has called on South Sudan to ensure that sacked First Vice President Riek Machar ? s spokesman James Gatdet Dak , who has been deported from Kenya , is treated in accordance with human rights law .",0,0,"[0, 0, 0, 0, 0, 0, 0]",259,0,0,0,0,0,0,0
9789,9790,@@16888538,disabled,gh,Kenyan national accused of raping disabled Australian woman,0,0,"[0, 0, 0, 0, 0, 0, 0]",59,0,0,0,0,0,0,0
399,400,@@9620928,in-need,bd,"But the deal has only been implemented slowly , leaving the country 's economic crisis to deepen . Rains at this time of year add to the challenge of supplying those in need by making many roads impassable . Most roads in the area are just dirt tracks .",0,0,"[0, 0, 0, 0, 0, 0, 0]",253,0,0,0,0,0,0,0
9588,9589,@@21652003,hopeless,ph,"Be persistent that the person should not be alone . When a person feels hopeless , they think that nobody can help them and so , it is essential that he or she should never be left isolated . Somebody should watch over suicidal people and anything that can be used to harm themselves should be removed . Most importantly , finding out other services or professional help where to refer the suicidal person can greatly help .",0,1,"[0, 0, 0, 0, 0, 0, 0]",424,0,0,0,0,0,0,0
6066,6067,@@23629329,disabled,ke,"Police officers who have acquired additional academic qualifications will not enjoy increased salaries after the decision was rescinded . Those who were awarded pay rises on the basis of such qualifications will not only retain their original salaries but designations as well . The National Police Service Commission ( NPSC ) has consequently directed Inspector General of Police Joseph Boinnet to stop the additional payments . Also affected are disabled officers , who will no longer enjoy tax exemptions . This takes effect this month . The law in Kenya exempts the disabled from paying taxes for monthly earnings of Sh150,000 and below . Beneficiaries of the pay review were officers who improved their academic qualifications . Others had been exempted from paying taxes after they were recognised as disabled people . Read more at : https : **39;170;TOOLONG ...",0,0,"[0, 0, 0, 0, 0, 0, 0]",868,0,0,0,0,0,0,0
5640,5641,@@2793292,refugee,ca,George Jonas : The problem with accepting refugees,0,0,"[0, 0, 0, 0, 0, 0, 0]",50,0,0,0,0,0,0,0
3377,3378,@@1890132,homeless,tz,""""""" There were severe floods , especially in Dar es Salaam where 43 people died , major parts of the city transportation network were destroyed and many residents were left homeless , """" she said .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",198,0,0,0,0,0,0,0
4839,4840,@@15298689,homeless,my,"Also in 2012 , a homeless man , Naeem Davis , was arrested and charged with shoving Ki-Suck Han , a Korean immigrant , into the path of a subway train at a station near Times Square .",0,0,"[0, 0, 0, 0, 0, 0, 0]",183,0,0,0,0,0,0,0
1688,1689,@@4552457,women,pk,"Samina demanded of the UNIDO to initiate more efforts to enable women develop a positive attitude towards entrepreneurship , business and self .",0,0,"[0, 0, 0, 0, 0, 0, 0]",144,0,0,0,0,0,0,0
1948,1949,@@7402960,women,ie,"As the prosecutor , Beth Silverman , showed photo after photo of the 10 victims to a packed courtroom , family members of the dead young women wept . Some covered their faces , others walked out .",0,0,"[0, 0, 0, 0, 0, 0, 0]",196,0,0,0,0,0,0,0
4189,4190,@@4854389,disabled,ie,"Most , and I 'm stressing most , do have the power and capabilities to change their life , and try to lose weight , so they might no longer be termed obese . I 'll never by able to lose the ' title ' of being disabled , despite the fact that it does n't define me . Being obese can be an affliction , but , and a lot of people are n't going to like me for saying this , I think that it can be a self-inflicted one .",0,0,"[0, 0, 0, 0, 0, 0, 0]",415,0,0,0,0,0,0,0
1409,1410,@@17459486,migrant,gb,Police have successfully captured Six immigrants found in the back of truck that is understood to have travelled from Spain using a police dog and other officers,0,0,"[0, 0, 0, 0, 0, 0, 0]",161,0,0,0,0,0,0,0
6873,6874,@@21200289,disabled,my,"""Making clothes for disabled shoppers may seem like a niche market , but there are millions of potential customers in the US and around the world -- and they get short shrift from most brands . Hilfiger , 66 , describes the effort as part of """" the democratisation of fashion . """"""",0,1,"[0, 0, 0, 0, 0, 0, 0]",281,0,0,0,0,0,0,0
8185,8186,@@1942717,refugee,tz,"""Rodriguez also said that UN wishes Tanzania a peaceful , inclusive and fair election later this month . """" We are also all aware of Tanzania 's leading contributions globally and regionally . This includes support to UN Peacekeeping efforts , leadership in the Great Lakes Region and Tanzania 's remarkable hosting of refugees from neighbouring countries """" .""",0,1,"[0, 0, 0, 0, 0, 0, 0]",361,0,0,0,0,0,0,0
