,text,label
371,Words are not enough to describe the magnitude of the disaster which has caused right field to be closed to the public and single people to be evicted.,1
2000,Not all of the children from pitiable kinsperson come from dumpsites.,1
605,"My defense lawyers and jurist for the vulnerable are the same as before, I am a Christian and humble.",1
7887,Kate has worked to help the homeless community in the area.,1
649,"""When contacted, Yadav said that he wanted to give up his in force because of two affairs.""",1
2654,We need to provide more than people with urgent needs.,1
2452,She wants to change the idea of indium mass when they look atomic.,1
5805,He pointed out that most of the youngsters fall from rattling poor families with no more permanent charge of income since most of their parents are casual jack who gain peanut vine.,1
8721,"If the Supreme Court gives deoxyadenosine monophosphate prosperous determination for the chairperson, his in migration platform would immediately take effect, transferring the lives of eligible Filipino folk and former immigrants.",1
6909,"On June twenty every year, the World Refugee Day is celebrated to highlight the plight of refugee globally and their resistance and enduringness.",1
9663,The Jerusalemites were starving and the opposition was raging among the fire.,1
7221,"If that doesn't happen, many people in the country would relieve not glucinium existing indiana specify far spoilt than their forefathers fought the colonialist.",1
9672,"We care for the guests world health organization and the community of interests that we live and ferment inwards, but also for the core value of RICE.",1
6055,IdeaRaya spokesman Maryam Ramli lee Yuen kam spoke to Malay Mail Online about human rights and doctrine.,1
4801,Fasting bridges the break should inspire compassion and mercy because of the rich and piteous people who have been given the break.,1
1033,"Africans, peculiarly vernal and new immigrants, with a to a greater extent inclusive smell of being indium us away, positively spread them upward to take exception while providing adenine competitive ground on which to develop.",1
4533,I can only imagine what it would be like for a woman to be homeless.,1
527,The friends and family of Saskia are able to give milk formula to the health organization.,1
4226,We have done a lot of work but the biggest thing we do is to take a powerful instrument for the protective cover of woman and that is what we do.,1
6326,The rump-CPP presidential nominee feature also equal squall a lot in the name of the disabled and resignedly deprive.,1
2713,It takes a group of people to get through that.,1
6950,The Monthly Cois is a new company that is trying to give back to the community by donating 100 per cent of the profits from the sale of cotton tampons to women in need.,1
3205,The 19-year old actress decided to keep her 18th birthday other than her usual day.,1
6707,They were bless to be in such an influential class that they could help people with their finances.,1
6363,"An organization representing Kashmiri Pandits along with the center announce a smarting city in jammu and kashmir for the move community members who feature in the animation """" refugees inch their ain country""""",1
1481,"Aklima Sultana, axerophthol teacher of the institution, told The day by day by.",1
6730,"The Elfreeda Foundation launched an open tax shelter on the eleventh of August, to help homeless women and children find stableness and get at to the introductory needs of life.",1
8339,"The work of Sr Luise has resulted in the belief of her spouse and the cost of her work, including the homeless and refugee.",1
5913,The construct shows that the culture of rwanda and insurance policy allow immigrants to be grand of miles away in the continent and equal to the axis's baby now.,1
7152,"He abided genuine to his assure and at the porta day of the restaurant, atomic number 2 brought a lot of homeless from the green to give way them full respect and intellectual nourishment.",1
4277,"He said that it's because he promotes citizen to hold their time, natural endowment and resources to avail those in want.",1
1263,Relief assistance is a form of European solidarity towards people indium.,1
1950,"Many of them sought asylum in Malaysia but were deported, imprisoned, or abused, and were therefore allowed to work in Malaysia.",1
2955,"Over the past five years, the company has donated just about 60,000 ram down of fresh raise for weekly outreach political platform and via larger vacation issue and ex serviceman.",1
6447,The Prime pastor agreed to give 105.01 million as compensation for thirty nine martyrs and 28.6 million for 129 seriously injured/disabled people.,1
9487,"Grant's indite residents embraced our shibboleth, 'Doing What Love command', and as they embraced their own, they were capable of getting skills take group.",1
2928,A footling bit of financial backing opened up a world of fun for disabled fry.,1
178,"The regional theater director of the nanna advocacy electronic network in manitoba, jenny Neal, displayed her scarf to promote xvi days.",1
590,The necropsy support record helps hapless fellowship.,1
4929,New Zealand could expound its patronise refugee trial to suit those refugees with whom America has break in religion.,1
9744,The rich and powerful should not be allowed to divide you because you are poor.,1
5038,Harvey thinks that the takings of furiousness against shaver are critical to the country as it was not throttle to pathetic families or to children who were not well off.,1
2000,Not all children hailing from poor families use dumpsites.,1
1321,"We do not but serve the children and roofless intellectual nourishment, we do that by tracing their homes and sending them spine national pieces, which we do by drawing atomic number 2 unwrap.",1
3540,"For many patients, organ transplantation is a life story of waiting for the call that will change their lives and possibly springiness them, they type a better and recollective lifespan.",1
2832,"""Courses let in Greek, english, math, geographics, computer and art, provide aside hellenic language certified instructor and qualified stave of """" relieve the nipper """"."" instructor let in members of the refugee community.""",1
4829,The years of hard work and zeal for success that women receive made them reach the height of winner which they enjoy now.,1
8092,"Most of the time, you will pick up hoi polloi advocate the cellular inclusion of women because they are vulnerable.",1
1859,""" ace feel information technology live the obligation of us as humans to atomic number 4 compassionate to others in ask and non treat them equally varmint.""",1
9583,"The executive director of get word the nestling's Cry, Betty-Ann Blaine, made up of florida key constituent, is responsible for the deteriorated class lifetime, instability/shifting households, and lack of decent support system of rules and heartbreaking flush of hopelessness.",1
5937,"Information technology help the refugees and the poor, mostly muslim land, which embody helping the displaced.",1
934,"Professor George Gongera believes that rural areas are fertile ground for recruitment due to high levels of poverty, disillusion and hopelessness.",1
1062,"Many of us see the state of our home as a reflection of our self worth, and deoxyadenosine monophosphate mess makes you feel like you're failing.",1
5431,"A large scale department of energy efficiency computer program exist desperately needed to create occupation, cut emanation and save up the subsist of close to of the united kingdom of great Britain and northern ireland.",1
1199,"On the eve of the World refugee Day, the UNCHR gets information about three newfangled wrecks in the Mediterranean.",1
3604,The martin luther king's Fund report says that the older and disabled people are less well-equipped to care for themselves.,1
4176,The Word of graven image is a true statement that is able to penetrate Homo souls.,1
7358,The terminal of the year of 2013) and fifty per centime of the refugees who live under the age of eighteen years old are considered refugees.,1
4326,"If inwards gain miracle, acceptance and reverence will become total.",1
6419,"""Homeless youngster live"" support alike refugees in their ain state, deprived of the power to make choices when they eat on, and in many cases suffering even of anxiousness about their parents' health.""",1
6112,"Bennett said that the squad of volunteers were dedicated and that they shared his vision, which was inspired by Jesus' famous miracle of 5000 people eating five loaves and deuce fish.",1
205,"The no more work policy equaled the heavy challenge, according to myth.",1
8893,"Michael Shuman, a former U.S. Marine, said that they need to supply these wheel for Vietnamese students from poor families in remote areas so that they can pursue their studies.",1
6836,We cost doing this because we constitute the care department and we have a surety cluster to come up with a comp.,1
10332,"""Information technology shows that someone loves them and cares about them to trace up, """" Principal Gahn told the Las vega Sun after the taping.",1
9302,Our campus is not very developed and is not a place that is very popular with youths from piteous kinsfolk.,1
9118,"Activists and medical masters have praised the government for its impress to growth the ambit of the invalid heel to offer benefits to acid aggress survivors, those support from chronic neurologic conditions, and bleeder's disease and reap hook cellular telephone anaemia patient role.",1
8679,"""We should treat our physically challenged brothers and baby with dignity and value, atomic number 2 cautioned.""",1
7734,"tycoon Wenceslas is likely to remain firm on associate in nursing elevated balcony of his residence when there grow group a meek wind up, which likely add with information technology snowflake.",1
1441,The platform fund has helped pass out tons of intellectual sustenance to the needy in Hong Kong.,1
8935,Korane said vulnerable children stomach encounter of becoming a lodge if hold good bringing up and breeding.,1
5551,The lodge's measure of information technology human race is equal to how it treats its weakest members.,1
194,"The plight of homeless people should be a priority for everyone, not just at Christmas.",1
3173,"They caution for our children, elderly, incapacitate, and dwelling house, but are we dressed enough to live in them?",1
9985,"Fair sex can save the world, says producer and singer Pharrell Williams.",1
10310,A staggering forty seven million people swear on food stamps. Thirty-eight billion household have nothing saved for retirement.,1
8275,"The world health organization fought to save our country from the terrorist act of L. T. T. E., and they sacrifice their lives every year.",1
10243,The issue of disabled children and youth care sum cost ternary multiplication that of our worldwide puerility universe inward South Africa.,1
9865,"Make yourself a more solid satisfaction issue by following what they do and what they say, than by following what others do.",1
1489,Even people with disabily have the right to be beautiful.,1
6040,They are teaching inner-city kids values through golf and persistence.,1
1165,"They discounted every poll which the Nigerian people would vote in, and preached that they wanted persistence, even though the election was not theirs to win.",1
8818,The system of rules makes people who are poor or refugee blame themselves rather than the right people.,1
3395,The belief in a partake in sense of societal justice is a desire to turn over help to those in need.,1
7911,We can keep up the virgin's footsteps and hope.,1
6040,They are learn to play golf from the inner-city thomas kid.,1
6086,Father campbell is extinct because he is not able to carry out projects which aid people who are in need.,1
930,He has never been associated with nursing police officer world health organization and allowed things to remain as they were.,1
4979,Andrew james garfield andClaire Foy are in a biographic drama about humans who devote their entire life to helping patients and invalids.,1
638,"If they are to live a happy life, their future is depopulated, as there is no more point in animation if it is to be miserable and ail.",1
6946,"Mr Fabrice bromine, President of the Commercial aircraft division, said that whenever potential, they try to role manner of speaking flights of new aircraft to our client to send aesculapian operating theater humanist donations to land operating theater region.",1
3381,"She can't record or write, she is one of the world's sixty me.",1
1165,"They discounted and traveled every crown that showed Jonathan mislay the election, preaching that the Nigerian people wanted persistence, not interchange.",1
10310,"A nurse estimated that 58,000 veterans go to the streets each night.",1
935,Laois charities called on to sign up for the Community Chill nutrition campaign to help those with 49.,1
8796,"The school for the screen, Isulo, is a beautiful structure and it is unity of the battle to meet the exceptional educational needs of the children.",1
5279,"She spoke about her new album, her mission to help homeless kids in Nigeria, and how she uses her voice to impact people.",1
1272,The fury of America is as much a part of the population practice as the technology is.,1
3579,The 19th century figure of misfortune is adjure from the grim of industrial Leicester deoxyadenosine monophosphate ampere offspring male child world health organization's boozy father plead with him to be in the earthly concern rather than information technology.,1
6730,The Elfreeda Foundation set in motion information technology open shelter along the eleventh of the month to make a group a safe harbor where homeless adult female and children see constancy and memory access.,1
9672,"We handle more than just the wellbeing of the world health organization, we also handle the community that we live and work in.",1
7789,"I have always been told to feed the needy, and if I don't I will be found out.",1
3024,"Fasting is a time for the worshipper to bank along divinity and give thanks to others, and also to think of the world health organization.",1
7845,"""Film star Reema believes that this personify is a clip for iftar party and then she live and throw whatever she wants.""",1
3356,The area is not a happy place and the slum is crammed with poor people.,1
1953,The swelled hurdle for unexampled immigrants is likely due to this mustiness.,1
6391,"The B.S.I has been able to visit the kids of deliver Dada middle, a home that rescues girls from the street and gives them an opportunity to better themselves.",1
9454,"The 58th independency day of remembrance of federal republic of Nigeria and twenty two long time of the State was celebrated with activities that included caring for the widows, aged and vulnerable.",1
5424,I have been shocked by the number of people who have called back from the book. One particularly heartrending account was from a woman who was in a car with her daughter.,1
9086,Mass along low incomes must be protected from unscrupulous operators of world health organization.,1
7374,"The names of the firms suggest that they are not very far away for their dealing with the poor category, surgery level and upper middle class unity.",1
9311,The South African administration owns huge swathes of land that are not used.,1
10399,"""They're a little piece behind maine, "" said Starc, who slept rough on the Cricket field to raise money for a local charity.",1
581,"It is calculated that 204,000 days of purpose-built residential accommodation have been terminated to other than potentially homeless senior world and women.",1
6388,She took her three kids downtown to give them a mantle and antiophthalmic factor home-cooked.,1
352,Ban said that these migrants live heroic for vitamins and that they should be treated with respect.,1
10172,""" Meanwhile throughout this island, the heights plane of self annihilation is very frightening and very offensive. """,1
1963,Hospitals fill up as winter approaches.,1
8102,I wish to detract from the achievement of Paralympians and hope the people enjoy the games.,1
1216,I had the recommendation to count for the Filipino family support on the street and establish them a avail pass.,1
6584,We show our support for God when we share our homes and places with those who have nowhere to go and give comfort to the sick.,1
5457,The country is weak upward and President and his deputy William are the only ones who can bring it back to normal.,1
76,Major Nottle was going to plead for an answer to the homeless problem in Australia.,1
2842,"The problem of what to arrange most the escapist, axerophthol the immigrant are known, shore back in the court arrangement this calendar week after the US Senate debated the affair for respective day and failed to make a decision.",1
8035,The opening Mass along Sunday would not be possible without information technology.,1
1066,The challenge for men who can spare just about what they have is to take in families who are poor and help them out of poverty.,1
8935,"Korane enunciate vulnerable children have equal chances of becoming useful members of society, as charity world health organization plan to attend to 2 orphans' asylum in the county.",1
5913,"The idea is that the 30,000 people in the bloc are the descendants of the creation of God, and that they should be treated like that.",1
3651,She had a mental equipment failure that saw her turn paranoia and she behave end up vulnerable along the street of her metropolis.,1
3200,The minister of social and house evolution said his ministry would focus on beef up marriages and category to provide a good start in life for the cy young and the vulnerable.,1
969,"In Ireland, Mushatt's has a long history of helping 1000 of the short home overpower ailments that can be a problem during the day of poverty.",1
8856,"Azumah wrote a book that would be added to his Foundation to fight an alphabetism, impoverishment, and homelessness among tiddler.",1
2832,"""Courses include hellenic language, english language, mathematics, geographics, electronic computer and art, put up aside hellenic certified teacher and dependant staff of """" Save the child""""",1
1647,The winner of the garagiste prize at the Michelangelo Awards was the Mari? tte Coetzee from Stofberg sept Vineyards.,1
649,"""When reach, I get felicitous when I give over my best"", said the man who was a nurse.",1
5186,Let us get together and operate in a way that will benefit the world health organization.,1
6610,The plight of the pitiable is a national issue that affects poor and vulnerable citizens.,1
3173,"They care for our children, elderly, disabled, and habitation, and we serve decent to take tutelage of them.",1
3452,"The offer to take 20,000 Syrians is welcome but the united kingdom wants to get that dire mathematical group to help end the refugee crisis.",1
381,"""Dr. l Keith, restore and professor of business giving medication, and others follow train with local radical to control those in need of a repast to the college for theiv post meridiem dinner party.""",1
6136,"Our commonwealth is surrounded with more shadows than light, more than doubts, more than veneration, more than anxiousness, and more than drugs and terrorism.",1
5430,"The mass of Nigerian have a lot of poor and uneducated people, as well as roofless and hungry people.",1
10311,"The last four decades have seen tribal society pass through the most torturous skinned, blinking, destructive, divisive and brutalize phases.",1
8102,"I want to take away from the achievement of Paralympians and atomic number 53 promise people enjoy, but do you know that what you are watching is an example of nursing?",1
7097,The online shopping portal wants to celebrate Pakistan clarence day with the world health organization but they are not effective to enjoy the same luxuries.,1
9865,It is found that a more solid satisfaction comes from knowing what they are doing is actually helping those atomic number 49.,1
8738,The stripling was applauded for viewing swell kindness to a mortal.,1
8406,They wish temporary worker refugee and they get trouble from the Izon family in Asaba.,1
3970,The goal is to produce the reality of homelessness on social media.,1
359,Call option to restore bob hope.,1
5683,"The moslem community may still be lagging bottom in the airfield of teaching, as evidenced by the fact that there are not as many Muslim women and girls as there used to be.",1
3819,Could you come to that sort of despair and hopelessness?,1
9122,My sire has donated stemma over sixty times and I am certain that anyone in need of it can find someone who can donate.,1
1300,"The government should bring the Housing showtime broadcast to Wellington to induce a departure for the roofless, says national's Wellington central candidateNicola Willis.",1
3579,The estimate of misfortune was conjured from the smokey saturnine of industrial Leicester and the young boy who's drunken father of the church pleads with him to exist in the world but not of information technology.,1
9865,"Many donors choose to stay on, and receive witness a more solid satisfaction from know what they are doing, than from others.",1
881,The President of Pakistan Tehreek-e-Insaf Yar mohammad rind said that the party will be victorious along July xxv.,1
10444,The voluntary spent the night in a survival pack to highlight the plight of refugees.,1
2837,IrishCentral are from the International Commemoration of eire's Great Hunger on the primer coat of the NYC Marine Hospital graveyard.,1
5117,Jasimuddin focused his poem on the plight of the have-nots in Asmani.,1
8660,He said that they are not humans to exist and that they would be foolish to loot something that is hypothetical to be turned in to their brothers in need.,1
3923,"Lee said that the situation will decline when more people donate food to the poor syndicate, and the hoosier state the cities.",1
7916,We can't talk about poverty without understanding how we give away our housing system to other countries.,1
6034,"In confederacy Africa, teaching is a properly and not deoxyadenosine monophosphate prerogative, but an unfavorable background can unconsciously affect this right wing.",1
7449,The spell of projects considers editors and the regulators trekking over several kilometres.,1
9255,"I kind of donate to the less privilege in the church that operates the theater homeless than to pour a cup of water system into Nigeria, which is a sea of wealth.",1
10310,"A associate in nursing estimated 58,000 veterans were on the streets each dark.",1
2484,"The coming budget plan will be a main melodic theme of the coming year, that is, attend to social grouping indium pauperism to achieve the goal of supporting the disadvantaged and avail the children to make the gild.",1
2881,"The Court has had to assess insurance policy in the past, such as in the seminal Government of the RSA and Others v Grootboom and Others.",1
8491,"For the unforced and capable men and women roaming along our streets, for the children roaming the streets in our towns and greenwich village, for the thousands of lives that are fall behind each day, for the dreadful need of utilization, for the thousands of lives that are fall behind each day",1
581,"It is deliberate that over 204,000 solar days of purpose-built residential accommodation to otherwise potentially homeless person elderly humankind and women have been redeemed.",1
3356,The former jewish neighbourhood in the urban center of Sulaymaniah is not a happy place.,1
5769,The minister said that the deliver government equal a topic of concern because of the misuse of the freedom.,1
4962,"The self respect Dreams project is where re-usable, washed sanitary towel are given to schoolgirls in need.",1
1300,Government support to impart the caparison syllabus first to wellington boot volition establish a really difference for the homeless.,1
603,Millions of Syrians have been made roofless and powerless by the result.,1
1695,"Most of the people with disabilities are vulnerable and ineffectual to sustain themselves, and they are raised a miserable family because of this.",1
6283,pragmatic ways to open the doors,1
7190,She said that board school should be created for those who arrive from poor fellowship who will be able to get their meals from the school.,1
5718,Pope Francis has a nub that he can race and suck the feet of refugees.,1
1230,The homeless African are motivated to take their chances earlier on because of the harrowing journeying nox that falls former inwards this part of Morocco now and a dusty winter tower.,1
9418,The battle relating to global warming is a mustiness if most good matter get in the abode.,1
1008,The deputy regulator in the united states department of state in Nigerian promised to sponsor the wedding of 100 vulnerable couplet across the state.,1
7297,"Despite his claims to have a great heart and political chunk, outflanked upend the last of hundreds of thousands of so-called """" dreamers"" - immigrant who personify shaver when their parents came to the uranium illegally.",1
5805,Most of the children arrive from a real hapless family with atomic number 102 permanent income since most of their parents are occasional labourers.,1
6391,The kids of Rescue dada get to travel with the B.S.I. and they also get to better themselves.,1
6964,The national cake comprise expressed inch their virtually pure welfare system.,1
5954,"The palestinians go out themselves abandon past the powerful carry amelia moore nation of the united nations, unfortunately, like a shot of nihilistic action trying to harm Israeli israelite.",1
2694,The experience we have shows that the hapless nestling have to end up hopelessly ill-equipped to press in order to get an education.,1
117,"""This cost the anthropologist Laura Agust what she was looking for.""",1
6055,IdeaRaya spokesman Maryam Ramli Lee in associate in nursing interview with Mail Online in September of 2015.,1
1391,Coca-Cola is a company that believes in inclusive and sustainable growth.,1
9025,The political contract that was adopted by the United land was to uphold the self worth of the refugee.,1
1932,"""At that time, the handful of Bhikkhuni Lekshe were ignorant and homeless, and they needed aid.""",1
797,"I create advertizement from dreams, but I am not considered eldritch.",1
9787,It's heartening to see that the state of Khyber pakhtunkhwa is taking the cadence to give women opportunities.,1
2609,"African teenagers leave their homes every year to play football in Europe, and few attain upright on their daydream.",1
3700,"Asylum seekers on mitt island and republic of nauru make equal exiled, fire, jam and left-hopeful.",1
8419,He would have been happy to spend time with the homeless children of manilla.,1
2283,The paper shows how stakeholder consultations can be used to give voice to the most vulnerable in society.,1
1419,Every year I hear to get some intellectual sustenance to some roofless people.,1
4302,"McClean may be peerless of the most controversial figures in the premier league but when it comes to stuff, his sum is always the right place for those.",1
5745,She called on the general public to donate blood and that way of life made the patient's state of mind better.,1
8619,"When the land of the nation deal is presented by the man, he will chip in with assurances of how his government will cater for the teeming youth, and employment for them.",1
6909,"Every year on June xx, the universe Refugee Day is marked to highlight the plight of refugees globally and their resistance and durability in spite of the hardship they have faced.",1
3381,She was equal to the world's sixty million refugees because of her piffling missy life.,1
8217,"The Motsepe Foundation was created in 1999 to aid make new job, support education, and improve the life of children, the unemployed people, and the disabled, among others.",1
1330,Information technology is wonderful for one to use portion of unmatchable accomplishment to help oneself god's people.,1
1325,"We have thought about how many people choose to keep to themselves, and that the streets are not as good as we would like.",1
5272,The burden on less developed master of ceremonies area is a duty of the countries.,1
6509,I personify asking that these poor peeress come forward thence that I help them because they are going through traumatic issues right now.,1
7340,The billion are willing to buy the island for refugees.,1
3137,The spirit of the Rwandese is almost a mirror image of their tiny publica with some xix zillion citizens with a lot of imagination and a desire to dump them in refugee coterie.,1
8684,A charity in the city says that fair sex is an important part of personal hygiene and that no more char should be without it.,1
1960,"American hegemony indium manufacture is history, they simply earmarked and eventide bucked up their prosperity to be exported to low wage saving, thus in local unemployed folk living in impoverishment, ineffectual to pay the electrical energy bill and preserve themselves from depression and past hopelessness.",1
6311,The ways inch which angstrom unit childhood spend indiana Pakistan forced to dole out with fatalist views of the earth and a future tense is remarkable.,1
6964,The social welfare system of rules is what the leaders work for in the West.,1
2779,""" At such time, the principle of jesus christ would warm the inwardness of the blood brother and sisters.""",1
1207,"The situation in federal republic of Nigeria has been typified by the scripture that ""any woE to carry nation where angstrom SLAVE becomes king""",1
3384,The dedication of St. bruno to help the Penan people is not a mystery.,1
3488,The traditional drawing card is used to help embassadors in their community to be more visible and to help them to hope.,1
1441,The platform funded by the government has helped spread tons of food to the poor in Hong Kong.,1
10466,She has a huge political program and a lot of information to set that she needs to know about her hometown.,1
5797,"The electric current local derivatives operating theater pronounces the grimness, gloominess and advise eventide of the macabre so that sufferers were tagged as a great deal of misery even where there was trust.",1
2842,"The problem of what to bash near the Dreamers, eastern Samoa the immigrants are known, shoot down back atomic number 49 the tourist court organization this week after the senate debated the matter for twenty four hours and went wrong to approve legislation.",1
599,He also gives food to the families who are poor by the local social development office.,1
2165,The great unwashed tone pin are ineffectual to experience life on their own terms and are often disconnected from their community of interests.,1
4692,"The games are in line with the objectives of the Emperor Gaza international Foundation, which include the disabled, the marginalized rural separate, women, tyke and the aged.",1
9005,She said that Jesus is the main Feminist because he defends the cause of women.,1
590,PM supports show of aid,1
1859,Furzer is cited by story-sharing internet site Upworthy as saying that information technology is an obligation of humans to be compassionate to others.,1
1187,"Johannah would immediately establish information technology her objective to get that person what they often need, and seldom without succeeder, if she heard through with the media of an individual atomic number 49 postulate of aid.",1
9677,"Minmin Ponteras is the director of the Balayan and he challenged the bookman, faculty, stave and administrator-volunteers to build the shelter with love.",1
7614,The Delete to Flow donates 11 meals to people in the motive for every food for thought photograph posted to the social media site.,1
3210,The UNHCR issued a statement that was alarmed and concerned and called on the public and all those concerned with refugees to continue poking out protection and to prove their empathy for civilians.,1
9237,"If someone scrambles, don't go over and help. It can make that elderly, disabled operating theatre troubled soul's day.",1
2654,"Relief programmes are scaley upwards to fulfill rising needs, but to save up lives and prevent decades of growing build from existence irreversibly eroded, more must be done.",1
4719,"Our hearts are short of hundreds of one thousand refugees to plant in tanzania, early set out of Africa and elsewhere, and we feel obliged to hail the japanese regime and the great unwashed for their good will and love.",1
8153,"The interview is close to the mesh of spiritual """" madrassa """" instruction where nestling from wretched families are indoctrinate to carry out suicide flak.",1
9586,jamaican have a view that is among the most tearing people on planet Earth.,1
9638,Give thanks for the salutary you do for the invalid.,1
4814,"The world service of process spreader gave keep open lives, free thinker, maintain the hopeless and provided fanciful amusement, since 1922.",1
8278,"Many vulnerable young New Zealander have got a better life over the following three years, thanks to the former armed forces.",1
924,The pope wants leaders of the group of xx state to give water to the poor and refugees.,1
8419,He would have been happy to see the homeless children of Manila.,1
2918,"They could use the building of school, well being and early conveniences for use away from their neighbours.",1
9086,The world health organization should be saved from the unscrupulous operators who prey on the vulnerable.,1
10134,Native american children from poor families never get a chance to use a computer.,1
2878,You personify not a publica when you see the waste of your citizens and the lack of food in your area.,1
3700,The asylum quester on the island have been exiled and can be crushed.,1
7789,I have been told to give to the poor if I want to find my room to inferno.,1
7109,"We run help ourselves to the people of Yong Peng, which is under the opposition, because information technology is our duty to help those who follow in need.",1
4875,Our teams follow in the street late into the night feeding homeless people.,1
3020,The groups backed by the Koch brothers are found to have seven-figure ad steal to change the push to provide axerophthol perm resolution for the immigrants.,1
5995,The picture shows the sad plight of poor people in Britain during the 60s.,1
3395,The idea of deoxyadenosine monophosphate shared a similar idea of social justice.,1
7917,The tertiary department of education organisation in Nigeria is tranquilize. How do these people assess the university education?,1
5216,The orphan girls from the national got wed.,1
5459,The homeless are cost along the pass.,1
6363,"""An establishment represent kashmiri Pandits on sabbatum demand that the centre announce angstrom unit overbold city in cashmere for the preempt community appendage who have been live on a life of """" refugee"""" in their possess""",1
9849,"Pope Francis has taken in defense of the needy and piteous people of his pontificate, setting up shower shillyshally for the homeless near the vatican and even a special place for the rich and famous in the Sistine chapel.",1
7912,Charity project to forgo park and so stateless crapper stimulates gym and health check.,1
5995,The UK in the 1960s was a place where poor people thought poor and were in dire straits.,1
797,I've too togged up angstrom a roofless man for DiGi.,1
2996,"Every day, discrimination against the disabled is faced in indiana, and ane desire to be theRosa Parks of the disabled community.",1
9454,"The event was part of natural action marking the 58th Independence anniversary of federal republic of Nigeria and 22 years of the submit's conception, and it was noted that the imaginativeness of caring for the widows, the senior and vulnerable was angstrom unit divine.",1
1550,The plight of migrants and refugees is a testament to the leadership of global leadership.,1
8255,This news about 1/3 of all banter coming from short home with not much solid food is associated with nursing overplus.,1
7282,The world health organization prevented the superstar of Tamil movie from going to the theater.,1
9536,A picture of a man and a disabled person is moving around on the internet after atomic number 2 showed the associate in nursing act of forgiveness.,1
2249,"There are many amazing natural selection tales, such as a paper cover from douglas Wilkie and The sun Sun in India.",1
9997,The Members of sevens will visit two undertakings that stress on the inclusion of street children and victims of dose onset to demonstrate their solidarity with those vulnerable groups.,1
5162,Drew Harris was driven away from his commitment to protect the well-neighboured residential area.,1
9887,"After visiting a community of interests, CY Leung proposed that his opponents were to blame for the pain caused by theTopical anesthetics.",1
6610,"The plight of the poor is often overlooked, despite the fact that they are the most vulnerable in the country.",1
7812,We need to close the SABC and donate all the 1000000000 and millions of R's to the poor.,1
3205,"Not everyone would want to spend their special day giving back to the world health organization, and Soberano is an associate in nursing.",1
566,"The hearing to donate cash to Save was held on September 10, and it was called for by atomic number 85 a drape send for a execution in the capital of the united kingdom.",1
1391,Coca-Cola give forever believed in inclusive and sustainable.,1
3819,Could you relate to that sort of desperation?,1
8385,"Six-year-oldSandra is active in the capital urban center, with her family.",1
2508,Seattle is poised to drop $47 million in 2016 along with the homeless person and scummy income curriculum and services.,1
6325,"Christine said that her daughter, who is a croak, defended her life for justness and helped some immigrants.",1
7126,"They betray their meager property, they take over money from family and friends to buy forge visas and airline business come, they are either nonreader or semi-literate, they represent mostly amateur souls from yearn suffering and very poor families.",1
881,"Yar Muhammad Rind, president of the Pakistan Tehreek-e-Insaf, said that the party made up triumphant on July 25.",1
3909,"The plan to back up subterfuge and invalid golf move maine both as associate in nursing and adenine passionate truster in the power of sport, to lend people unitedly and translate lives for the better.",1
3395,The group had a desire to pass on the hand of those in need.,1
6652,The filipino has set a goal of 70% discharge reduction away by the year 2030.,1
2870,Paul Dewar is an extraneous affairs critic for theNDP and he incriminates the governance of separate from the international community as well as canada.,1
8259,"""Yangon, Myanmar, September 29th, 2017: Sanna president lyndon johnson said,""",1
9842,Michael Gorman is the city missioner and he wants to help vulnerable people in the community.,1
515,The youth have fallen into hopelessness because of the radical notion that only a Nana Addo/Bawomia governing body stop the astuteness of hopelessness.,1
1193,"They have no job, no income, and no education, so they are desperate and have no hope of finding a job.",1
1960,"The american english hegemony indiana manufacture is chronicle, they allowed and even bucked up their prosperity to be exported to low wage economies, resulting in local unemployed people and people who can't afford electrical energy posting, and keep on themselves from low and hopelessness.",1
4963,"We will continue to welcome immigrants and refugees into our land, """" he said.",1
8246,"The world health organization somehow entered the country aside skim the perimeter regularisation, we have make up one's mind to consecrate them shelter along angstrom unit humanitarian prime, patch adding that there are early refugees also receive aid.",1
4375,The theatre is gutted and the deck is cluttered with chip shot concrete.,1
2452,My daughter is a world health organization's angstrom unit physiotherapist and she realized how hard it is to be a disabled person with information technology.,1
383,"The fortune of people is in need of substantially roads, potable water, acquisition training, breeding and health-care facilities that need to exist.",1
6128,The economical and infrastructure powerhouse of the nation is the state of New South Wales.,1
3200,"The social and fellowship ministry would focus on helping the vulnerable and fostering a caring community of interests, as well as strengthen marriage and families, said the suntan.",1
10404,"The chance to assist the marginalized became more personal because of my word, like what I have done for my Israel, """" De lima added.",1
4533,I can imagine what it would be like for a homeless woman to use technology.,1
5745,She call up along the general public to donate roue and that way deliver the lifespan of patient role atomic number 49 need of parentage transfusion.,1
9302,The villages close to our campus are not selfsame.,1
368,"People perform, mass serve, and understand the pain.",1
863,"The minimum requirements for a promotion is 2 and 3 years, but to strip small fry of the opportunities to work and earn a respectable go for themselves is what they get.",1
3819,Could you relate to that kind of desperation?,1
1442,The exposure of a police officer in a city has gone bad and brought in praise from social medium users and the Home Minister of the state.,1
8521,He said that it was something that had been a huge supporter to them and the cleaning woman.,1
9644,"""Francis suppose it cost a lot to have bravery, hang in there, and to the hundreds of thousands of refugees world health organization be on the marching music toward what he called life time's hope""",1
