,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
2552,2553,@@15293952,immigrant,ke,Is it that Americans are not ready for a woman president ? Is it that Americans hate immigrants that much that they want them to leave their country ?,0,0,"[0, 0, 0, 0, 0, 0, 0]",150,0,0,0,0,0,0,0
1155,1156,@@2897859,poor-families,ca,"Brian Fong , principal at Roywood , says his school is filled with the children of working class and working poor families . He said school events are often less about money and more about community building . Roywood holds movie nights , yard sales and pizza lunches , and raises about $6,000 a year . Recently , they accumulated enough funds to build an outdoor classroom with stone seating in the schoolyard .",0,0,"[0, 0, 0, 0, 0, 0, 0]",412,0,0,0,0,0,0,0
7214,7215,@@21086050,in-need,ke,Try offering a helping hand to that woman in a crisis pregnancy or that girl who had a child too early at the same speed you would judge her or mock her . It is n't always money someone is in need of . It could be a shoulder or a piece of advice from someone more experienced than them .,1,4,[1 0 0 1 0 0 0],287,1,0,0,1,0,0,0
7106,7107,@@8223039,poor-families,ie,"Some commentators questioned the traditionally discreet Temer 's explanation of how the recording was made public . In it , he promised to maintain and expand popular social programmes such as the Bolsa Fam ? lia ( family purse ) payments to poor families , which some interpreted as a clear bid for support by a leader whose rejection rating among voters is almost as high as Rousseff 's .",0,0,"[0, 0, 0, 0, 0, 0, 0]",390,0,0,0,0,0,0,0
3526,3527,@@2193835,immigrant,sg,"Around 61 per cent of Asian immigrants have a bachelor 's a degree before arriving in the US . Coupled with a strong work ethic , it is no surprise that Asian Americans have the highest household income averaging US$66,000 per year .",0,0,"[0, 0, 0, 0, 0, 0, 0]",233,0,0,0,0,0,0,0
5141,5142,@@25290593,refugee,bd,"In addition , 215,000 refugees are living in areas at risk of landslides , with 42,000 in the highest risk areas . A total 32,000 refugees had been relocated as of June 17 , with plans to relocate a further 3,500 by the end of the month .",0,0,"[0, 0, 0, 0, 0, 0, 0]",238,0,0,0,0,0,0,0
2773,2774,@@9338031,homeless,sg,"If there ever was a rags-to-riches story for cats , Pitzusch 's transformation from homelessness to opulence would be it .",0,0,"[0, 0, 0, 0, 0, 0, 0]",122,0,0,0,0,0,0,0
9127,9128,@@3542475,women,gb,"""' Studies have identified five internal drivers , which can become a script that women start to follow all the time . They are : """" Please others , be perfect , be strong , try hard and hurry up . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",201,0,0,0,0,0,0,0
1083,1084,@@18768152,migrant,nz,"Swabhoomi addresses the issues migrants faced decades ago -- an order of no ethnic cooking from landlords -- and the ones the present generation is facing -- the case of alleged immigration fraud that was followed by deportation of hundreds of Indian students . So whether you 're a new immigrant , a skilled migrant , or someone who has been here for decades , you 'll find a part of yourself in the story .",0,0,"[0, 0, 0, 0, 0, 0, 0]",408,0,0,0,0,0,0,0
7643,7644,@@1139421,disabled,us,"WHO estimates that over a billion people in the world , or approximately 15 percent of the global population , have disabilities . According to a WHO report , disabled women are particularly vulnerable to involuntary sterilisation .",0,0,"[0, 0, 0, 0, 0, 0, 0]",232,0,0,0,0,0,0,0
8578,8579,@@20037146,in-need,bd,"Sierra Red Cross Society spokesman Abu Bakarr Tarawallie said by phone he estimated that at least 3,000 people were homeless and in need of shelter , medical assistance and food . The Red Cross said another 600 were missing .",0,0,"[0, 0, 0, 0, 0, 0, 0]",225,0,0,0,0,0,0,0
3162,3163,@@14179464,homeless,tz,"By the time of her death , Mother Teresa 's India-based Missionaries of Charity supported 4,000 nuns and ran hundreds of orphanages , homeless shelters and clinics around the world .",0,0,"[0, 0, 0, 0, 0, 0, 0]",182,0,0,0,0,0,0,0
3737,3738,@@20868710,women,gh,"He lamented that due to the bad nature of the road , pregnant women are usually carried on foot for several kilometers to the hospital and farm produce are also destroyed since vehicles can not get to their destination on time .",0,0,"[0, 0, 0, 0, 0, 0, 0]",228,0,0,0,0,0,0,0
6756,6757,@@1857981,disabled,tz,"Two charitable organisations , Baps Charities and Baps Swaminarayan Mosque yesterday donated a bed worth Sh3.5m to Dar es Salaam 's Salvation Army Centre , three wheel chairs and some grain aimed to help 170 disabled children housed at the centre .",0,0,"[0, 0, 0, 0, 0, 0, 0]",248,0,0,0,0,0,0,0
1302,1303,@@2807063,women,ph,"""In addition , """" having ICT ( infrastructure ) would be very beneficial for women , because it allows them to work from home , """" said Betti Alisjahbana , founder of ICT services and leadership development company QB International .""",0,1,"[0, 0, 0, 0, 0, 0, 0]",234,0,0,0,0,0,0,0
3075,3076,@@25343153,migrant,ng,"TPS , which grants temporary residence and work benefits to immigrants , was granted to Salvadorans after two earthquakes that devastated much of the country in January and February 2001 . Honduras has had it for years after a hurricane .",0,0,"[0, 0, 0, 0, 0, 0, 0]",238,0,0,0,0,0,0,0
9517,9518,@@4521109,homeless,jm,"Bond went out of his way to help the less fortunate , often going on the road with Kim to take food to the homeless .",1,4,[1 1 0 0 0 1 0],117,1,1,0,0,0,1,0
9955,9956,@@4118135,hopeless,in,Innova is a much better car on all bases . Just check out both cars and then give a comment . Aria has more features but for instance the navigation it has is hopeless . Just compare the quality of dash plastics say to the Jetta which is imported as CKD and is a lakh more than Aria . Jetta feels centuries apart compared to Aria . Design of dash itself looks dated and when will Tata learn to make a proper steering wheel . Do n't think that I hate Tata . I was a big fan of Tata as an Indian but after building the Indica which was 12 years ago Tata has not made drastic progress . First of all Tata should have gone for a monoque chassis for Aria then it would have been better product .,0,0,"[0, 0, 0, 0, 0, 0, 0]",690,0,0,0,0,0,0,0
2058,2059,@@10389576,poor-families,my,"The Rancangan Makanan Tambahan ( Supplementary Food Programme ) or RMT , which provides a healthy meal a day to pupils from poor families , will be reduced to 170 days from 190 last year .",0,0,"[0, 0, 0, 0, 0, 0, 0]",188,0,0,0,0,0,0,0
2966,2967,@@15347715,homeless,bd,"Shakil 's realisation came just after the Union Parishad polls . The Santhals , who are now homeless and living under the open sky , claim that they had voted for him in that election .",0,1,"[0, 0, 0, 0, 0, 0, 0]",185,0,0,0,0,0,0,0
4472,4473,@@15924923,homeless,nz,Tyler tells WISH-TV ( http : //bit.ly/2hxXTEx ) he 'll use the money to help pay for food and clothing for the homeless .,0,1,"[0, 0, 0, 0, 0, 0, 0]",121,0,0,0,0,0,0,0
4969,4970,@@17527828,migrant,sg,"Commissioned by the Singapore Hokkien Huay Kuan , the mural depicts the voyage of early Hokkien immigrants , and their early lives and struggles in the Telok Ayer and Amoy Street areas .",0,0,"[0, 0, 0, 0, 0, 0, 0]",186,0,0,0,0,0,0,0
1679,1680,@@7617319,vulnerable,ie,When you look at this station you see your own reflection on Veronica 's towel . As I reflected on the sixth station in Ballysadare it struck me that at the most vulnerable point in Jesus ' life he stands in solidarity with each of us particularly when we are at our most vulnerable .,0,1,"[0, 0, 0, 0, 0, 0, 0]",284,0,0,0,0,0,0,0
9033,9034,@@3869758,refugee,ie,"Mr Cameron opposes Mr Assad 's government in Syria , where the more than four-year civil war has forced millions of refugees to flee the country . In 2013 Mr Cameron failed to win parliamentary approval for air strikes on Assad 's forces .",0,0,"[0, 0, 0, 0, 0, 0, 0]",239,0,0,0,0,0,0,0
7955,7956,@@25297931,immigrant,us,"NEW YORK -- Democrats are exultant that Donald Trump had to reverse his policy of separating immigrant families at the border . And there is good reason to celebrate : The policy was mean-spirited and unnecessary . But I do wonder whether this episode will prove to be as damaging to the president as liberals think . With this tussle , Trump sent a clear reminder to his supporters of one simple thing -- that he is willing to get tough on immigration .",0,0,"[0, 0, 0, 0, 0, 0, 0]",454,0,0,0,0,0,0,0
3729,3730,@@23850773,in-need,lk,""""""" Three changes have brought tectonic shift in the world order . As the world is heading toward a new direction , South Asia is also in need to embrace a new concept , """" said former Major General of Indian Army Dipankar Banerjee .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",234,0,0,0,0,0,0,0
6812,6813,@@8954260,immigrant,my,"KOTA KINABALU , May 21 ( Bernama ) -- A total of 275 illegal immigrants were detained during a two-day integrated operation in Tawau headed by the Sabah National Security Council ( NSC ) that ended at 5pm Saturday .",0,0,"[0, 0, 0, 0, 0, 0, 0]",215,0,0,0,0,0,0,0
6951,6952,@@20517200,hopeless,ph,"But the situation is not hopeless . We need to pull our resources together -- government , the private sector and citizens -- to make sure that our communities are ready to respond to natural and even manmade hazards .",0,0,"[0, 0, 0, 0, 0, 0, 0]",218,0,0,0,0,0,0,0
2148,2149,@@2962580,homeless,au,""""""" Ranging from turning the homeless population into an army of zombies to bulldozing the parks where they congregate , """" Bittanti 's website says , """" the solutions suggested by the participants aim at fixing problems that are simultaneously imaginary and tragically real . """"""",0,1,"[0, 0, 0, 0, 0, 0, 0]",280,0,0,0,0,0,0,0
7199,7200,@@3237950,homeless,za,"Vibracrete slabs at the top of Plympton Road in Brampton Road were removed by homeless people so that they can sleep next to the railway line , says a resident . She is now calling on Metrorail to repair the fence . PHOTO : astrid februarie",0,0,"[0, 0, 0, 0, 0, 0, 0]",240,0,0,0,0,0,0,0
8451,8452,@@19131330,vulnerable,us,"The process of merging the Senate and House bills could take weeks , exposing vulnerable members to a sustained barrage of additional attacks , including over the August recess .",0,0,"[0, 0, 0, 0, 0, 0, 0]",178,0,0,0,0,0,0,0
6210,6211,@@14473620,women,au,""""""" I think another main theme is the power of human resilience and bounding back from the ashes of ruin , and being willing as a really young person to speak out and to try and get justice . The bravery of these young women has just been astounding to us. """"""",1,3,[0 0 0 0 1 0 1],260,0,0,0,0,1,0,1
7590,7591,@@11990,immigrant,in,"""That Fay speaks in a voice that is direct and immediate is largely a function of the audience she is reaching out to : """" immigrant , working class and not highly educated , but who were open to learning and new experiences """" . In fact , it is this embedded sense of a very different audience that is perhaps the key to understanding her work . Equally important is Fay 's understanding of art as deeply transformative , an art that is for everybody .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",454,0,0,0,0,0,0,0
4758,4759,@@7609337,women,my,"Eco World was named one of Malaysia 's best employers at the Aon Hewitt Best Employers Malaysia Awards 2015 , and has about 1,000 employees , out of which 45% are women .",0,0,"[0, 0, 0, 0, 0, 0, 0]",170,0,0,0,0,0,0,0
1732,1733,@@22017551,homeless,my,"In addition to the Budi Ride programme , the UiTM Alumni Association Malaysia will also be visiting former and current UiTM students and their families in Sabah , among them a family in Ranau who were made homeless when their house was razed recently .",0,0,"[0, 0, 0, 0, 0, 0, 0]",252,0,0,0,0,0,0,0
7757,7758,@@25812239,hopeless,my,"Let 's face it : our nation is corrupt , utterly , hopelessly corrupt . The culture of corruption , impunity and greed is so pervasive that it touches almost every aspect of life in our nation .",0,0,"[0, 0, 0, 0, 0, 0, 0]",194,0,0,0,0,0,0,0
9071,9072,@@20703190,homeless,pk,"Similarly , the Tehsil Headquarters Hospital too waits for the arrival of builders to reconstruct the hospital over a decade after it was razed to the ground by the powerful tremblor which claimed 74,500 lives , and injured over 100,000 and left 3.3 million homeless .",0,0,"[0, 0, 0, 0, 0, 0, 0]",268,0,0,0,0,0,0,0
8422,8423,@@4377665,disabled,hk,"""Guided by the philosophy of """" Building Communities """" , Swire Properties established its Community Ambassador Programme in 2001 . The programme seeks to help the elderly , the disabled , children and disadvantaged families in the community .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",244,0,0,0,0,0,0,0
3494,3495,@@20879852,refugee,gb,"""The entire refugee convention turns on respect for this principle . Successive Labor and Liberal governments have engaged in a permanent form of doublespeak when it comes to their compliance with it . They have implemented offshore detention policies that have been described by the UN as amounting to torture to deter potential asylum seekers and punish those who travel to Australia by boat . They have defended a policy of """" enhanced screening """" that allows predominantly Sri Lankan asylum seekers to be repatriated after answering as few as three questions . Yet they have implemented these measures that violate the convention 's spirit and text while declaring full compliance with the black letter of international refugee law .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",739,0,0,0,0,0,0,0
9779,9780,@@25796035,poor-families,lk,"( July 24 , 2018 , Chennai , Sri Lanka Guardian ) The most serious harm and injustice being done to the millions of poor families all over India is the lack of availability of quality education for their children .",0,0,"[0, 0, 0, 0, 0, 0, 0]",214,0,0,0,0,0,0,0
7789,7790,@@1872744,in-need,gh,"""As a child , I have always been told to give to those who are in need . I have been raised up to believe that if I do n't give to the needy , I will find my way to hell . Due to these teachings that has been imbued in me , I have been generally been sympathetic to the needy . After all it is said in the Holy Scriptures that """" there is blessing in giving than receiving """" . Growing up , I have however disabused my mind of this notion . I am just tired of seeing a familiar face beg on the street for far too long , I am tired of giving money to a beggar who asks me for money today and yet shamefully ask me for help again when he or she meets me on the next day .""",1,4,[1 0 0 0 0 1 0],670,1,0,0,0,0,1,0
10226,10227,@@23312064,homeless,gh,"Cities such as Athens , Brussels and New York have also carried out official counts of their homeless in recent years .",0,0,"[0, 0, 0, 0, 0, 0, 0]",119,0,0,0,0,0,0,0
1349,1350,@@16836148,in-need,in,India in need of a two-speed economy,0,0,"[0, 0, 0, 0, 0, 0, 0]",36,0,0,0,0,0,0,0
8985,8986,@@4529648,hopeless,pk,Indians please calm down .. Pak cricket is already in its worse times . I am proud of your team for being world champions . Pak needs to learn from India .. we are neighbors but India has progressed so much with corruption . Problem is in Pakistan everyone is corrupt from our President Chor Zardari .. PCB .. parliament ... its becoming a hopeless country .,0,0,"[0, 0, 0, 0, 0, 0, 0]",358,0,0,0,0,0,0,0
4921,4922,@@4615699,poor-families,bd,"In our beloved country , 17.6% of the population lives below the lower poverty line . That is approximately 25 million extremely poor people or 6 million extremely poor families .",0,0,"[0, 0, 0, 0, 0, 0, 0]",179,0,0,0,0,0,0,0
856,857,@@30079939,vulnerable,bd,"Is there a spy camera in that bathroom ? in Seoul , 8,000 workers will check <h> In hidden corners across South Korea , tiny cameras are surreptitiously recording thousands of women when they are at their most vulnerable .",0,0,"[0, 0, 0, 0, 0, 0, 0]",222,0,0,0,0,0,0,0
2525,2526,@@15193779,migrant,gh,"Some of the deportees who claimed they had been picked up in their homes during a raid on illegal immigrants in their states , explained that they were not criminals .",0,0,"[0, 0, 0, 0, 0, 0, 0]",167,0,0,0,0,0,0,0
7804,7805,@@21840894,hopeless,gh,"Cecil Duddley Mends who is the CEO of Duddleys Expressions , a modern state of the art Fashion Couture in Ghana that focuses mainly on fashion shows in Africa and Europe did n't only win the Fashion Designer of the year award because of his immense progress in Ghana 's Fashion , but was also honored because he gave people hope from the hopelessness by training more than 1,000 people for free that can put food on their tables .",1,3,[1 1 0 0 0 0 0],430,1,1,0,0,0,0,0
9586,9587,@@4584755,hopeless,jm,Jamaicans are deemed to be among the most violent persons on planet Earth . Some argue that it has to do with our legacy of slavery which in itself was an act of extreme violence . Some even posit that it may well be that we have too much sugar in our blood ; while others point to the socio-economic conditions that the majority of black Jamaicans have to live under which have led them to a point of hopelessness and anger .,1,4,[1 0 1 0 0 0 0],426,1,0,1,0,0,0,0
8885,8886,@@18764907,refugee,lk,""""""" In Libya , the policeman is a smuggler , and the smuggler is a policeman . """" -- Eritrean refugee""",0,0,"[0, 0, 0, 0, 0, 0, 0]",102,0,0,0,0,0,0,0
8271,8272,@@10037132,hopeless,ph,"For one thing , although Manny lost the first fight to Bradley in a horrendous decision , which was universally criticized and whipped Bradley in the rematch , it seemed a pointless exercise and any attempt to hype a third fight would be a near hopeless task .",0,0,"[0, 0, 0, 0, 0, 0, 0]",260,0,0,0,0,0,0,0
2726,2727,@@3204379,refugee,za,Gift of the Givers 's Imtiaz Sooliman said they had been providing extensive assistance at the Isipingo and Chatsworth refugee centres .,0,0,"[0, 0, 0, 0, 0, 0, 0]",136,0,0,0,0,0,0,0
9530,9531,@@10065468,women,ke,The group of more that 500 women particularity criticised the governor for questioning President Uhuru Kenyatta 's visit . Joho had complained that he was sidelined in the Head of State 's visit .,0,0,"[0, 0, 0, 0, 0, 0, 0]",196,0,0,0,0,0,0,0
918,919,@@3355115,vulnerable,ie,""""""" It is a matter of significant public interest to ensure that the rights of vulnerable women and girls in these situations are protected . It is in everyone 's interest that the law is clarified in this area , """" he added .""",0,1,"[0, 0, 0, 0, 0, 0, 0]",227,0,0,0,0,0,0,0
452,453,@@20117942,vulnerable,hk,Mak said he is worried the pitch will leave players vulnerable to injuries .,0,0,"[0, 0, 0, 0, 0, 0, 0]",76,0,0,0,0,0,0,0
7847,7848,@@8117049,in-need,au,"Predictably , Trump 's response will leave you in need of a shower .",0,0,"[0, 0, 0, 0, 0, 0, 0]",68,0,0,0,0,0,0,0
10184,10185,@@4596615,vulnerable,jm,""""""" Since 2006 more than 12,000 people were reported missing in Jamaica , 188 found dead and 200 are still missing . In 2012 , nearly 3,000 persons went missing , of which 70 per cent were children and 196 have not been found to date . PSF sees the concerns and we want to implement ways to make our services more accessible to vulnerable children , """" he said .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",363,0,0,0,0,0,0,0
450,451,@@26187018,migrant,sg,"Peru and Ecuador are halting immigrants at the border by requiring them to present passports - which many lack - instead of identity cards . Last week alone , 20,000 Venezuelans entered Peru , the authorities say .",0,0,"[0, 0, 0, 0, 0, 0, 0]",214,0,0,0,0,0,0,0
789,790,@@21088091,women,gb,""""""" We know that the success of any society depends on the full participation of women across social , economic and political life , """" he added .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",147,0,0,0,0,0,0,0
8703,8704,@@14509397,women,sg,"""She said Ms Sriyatun has a """" cauliflower ear ' ' , a permanent disability , due to the slapping of the left ear by both women .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",130,0,0,0,0,0,0,0
7439,7440,@@15546175,immigrant,au,"""The second kind of promise was emotional and expressive . It was about turning back the clock to a time when immigrants had n't come to your town , when women were n't so uppity , when you could say whatever you wanted and you did n't feel like the culture and the economy were leaving you behind . So Trump said he 'd toss Hillary Clinton in jail , force everyone to say """" Merry Christmas """" again , and sue those dastardly liberal news organisations into submission .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",472,0,0,0,0,0,0,0
8613,8614,@@1940356,women,tz,""""""" The SADC Region requires a highly proactive , motivated and knowledgeable media to raise awareness on issues related to the state of our health care system , SRHR and the ability of our governments to finance responses to epidemics especially HIV/AIDS that affects hundreds of millions of young men and women , """" Dr Chiviya elaborated To build the capacity of SADC-based journalists to identify pertinent SRHR and HIV Financing issues and report on them factually and in captivating manner , Dr Chiviya said , the Forum was offering incentives .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",551,0,0,0,0,0,0,0
4061,4062,@@7051661,immigrant,gb,"Police have now admitted to playing down the events at the We Are Sthlm festival last summer , as they feared the information could be used by right-wing campaigners for anti-immigrant propaganda .",0,0,"[0, 0, 0, 0, 0, 0, 0]",197,0,0,0,0,0,0,0
2696,2697,@@19831162,poor-families,gh,"By God 's grace , the church supports 15 charities ( educational , health and Christian missions ) on a monthly basis . This includes the children 's cancer unit of Korle Bu which has publicly indicated that our monthly donations for the past 5 years , which are the largest they receive , have allowed children from poor families all over the country and West Africa to receive life-saving treatment for free . This is verifiable .",1,2,[1 0 0 0 0 0 0],432,1,0,0,0,0,0,0
2904,2905,@@24130188,homeless,za,"A family was left homeless with no belongings when their home on Duvenage Avenue , Edleen burnt down on Sunday at around midnight .",0,0,"[0, 0, 0, 0, 0, 0, 0]",131,0,0,0,0,0,0,0
282,283,@@13669007,disabled,gh,"Kershaw has been on the disabled list since June 26 after suffering a herniated disk in his lower back , and he also suffered a setback in recovery while pitching a simulated game on July 16 .",0,0,"[0, 0, 0, 0, 0, 0, 0]",192,0,0,0,0,0,0,0
8127,8128,@@7787809,refugee,ca,"First , he went on more political missions with the Syrian Canadian Council . Then , he started treating refugees in camps in Turkey .",0,0,"[0, 0, 0, 0, 0, 0, 0]",134,0,0,0,0,0,0,0
3994,3995,@@2458383,in-need,au,"One of the detained observers is in need of urgent medical care , Ukraine 's security service said in a statement .",0,0,"[0, 0, 0, 0, 0, 0, 0]",115,0,0,0,0,0,0,0
3717,3718,@@23385189,women,nz,National Council of Women ( NCWNZ ) Gender Equal spokesperson Dr Gill Greer says the murder is an example of the kind of transphobic violence directed towards trans people and particularly trans women .,0,0,"[0, 0, 0, 0, 0, 0, 0]",202,0,0,0,0,0,0,0
9021,9022,@@16502955,migrant,gb,""""""" The night he was elected , it felt as though somebody in my family had died . There was such grief , """" she said . """" I am very worried about what will happen to immigrants in this country . """" <h> In pictures : Protests , pomp and Donald Trump <h> In pictures : Protests , pomp and Donald Trump <h> 1/30""",0,1,"[0, 0, 0, 0, 0, 0, 0]",309,0,0,0,0,0,0,0
9235,9236,@@10382337,hopeless,lk,"I say so is because one day they seem to be doing everything right and trying to rectify what went wrong with the previous team . Then the next day , they seem to be hopelessly out of form and not knowing what to do next . And come to think of it , that is exactly how your boys played in India !",0,0,"[0, 0, 0, 0, 0, 0, 0]",296,0,0,0,0,0,0,0
5842,5843,@@4528153,hopeless,jm,"""Kelly said the apparent increase in suicides , violence and self-destructive behaviours among teens suggests that they are experiencing an overwhelming sense of hopelessness , but her organisation is determined to ' stand in the breach ' in order to help them understand that : """" suicide is a permanent solution to a temporary problem """" .""",0,1,"[0, 0, 0, 0, 0, 0, 0]",342,0,0,0,0,0,0,0
6730,6731,@@20076322,homeless,ng,"""With a mission to """" strive every day to create a safe haven where homeless women and children find stability and access to the basic needs of life """" , the Elfreeda Foundation launched its open shelter on the 11th of August 2017 . In attendance were dignitaries such as : the wife of the vice president of Nigeria , Her Excellency Dolapo Osinbajo ; the governor of Imo State , His Excellency Owelle Anayo Rochas Okorocha ( OON ) ; wife of the governor of Imo State , Nneoma Nkechi Rochas Okorocha ; wife of the governor of Enugu state , Monica Ugwuanyi ; the chief of staff of the Imo State Government , Honorable Uche Nwosu ; publisher of Genevieve Magazine , Betty Irabor amongst others .""",1,4,[1 0 0 0 0 0 0],693,1,0,0,0,0,0,0
7691,7692,@@10018746,disabled,za,Everyone one in a celebratory mood as song and dance formed a big part of Mandela Day celebrations at Sithandiwe home for the disabled in Lombardy East . Entertainment was provided by Alex FM .,0,0,"[0, 0, 0, 0, 0, 0, 0]",193,0,0,0,0,0,0,0
1949,1950,@@8233354,immigrant,my,"Ramos , who lives in Miami , considers himself an immigrant even though he has acquired US citizenship .",0,0,"[0, 0, 0, 0, 0, 0, 0]",104,0,0,0,0,0,0,0
582,583,@@3763346,migrant,us,"2015 was a tough year for the Chinese economy , which saw its slowest growth in nearly 25 years . Next year looks much the same . The world 's second largest economy has long relied heavily on its massive workforce , and for the country 's more than 250 million migrant workers , the uncertainty is growing . VOA 's Bill Ide has more from Beijing . <h> Video",0,0,"[0, 0, 0, 0, 0, 0, 0]",358,0,0,0,0,0,0,0
2091,2092,@@4688031,refugee,my,"A second refugee who asked that her name not be revealed said she walked days and nights from Hyesan , in the northern border of North Korea , into China , before making her way to Thailand where she sought protection at the South Korea embassy .",0,0,"[0, 0, 0, 0, 0, 0, 0]",246,0,0,0,0,0,0,0
2074,2075,@@18455737,refugee,hk,"""The refugees now face detention and deportation , and their lawyers have 14 days to appeal and possibly extend their stay . """" The decisions are completely unreasonable , """" their lawyer , Robert Tibbo , said yesterday . The procedures had been """" manifestly unfair """" toward his clients .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",291,0,0,0,0,0,0,0
2752,2753,@@17420449,vulnerable,nz,"""Natasha Carswell , NCC 's Manager Community Strategies says the cash earned by begging is feeding addiction , and that Council is working closely with the NZ Police , the Ministry of Social Development , Whatever It Takes Trust ( WIT ) , The Salvation Army and Napier City Business Inc to try and assist vulnerable and high risk community members in a connected and cohesive manner . """" We have joined forces here in Napier to implement a wide-reaching campaign , starting this week . There will be foot patrols in place over the coming weeks , in conjunction with Police and WIT , to help discourage begging . We 're hoping these patrols will also help manage some of the other issues we 're seeing around Napier -- aggressive or antisocial behaviour , threatening language and congregating in groups , particularly around the bus terminal . """"""",0,1,"[0, 0, 0, 0, 0, 0, 0]",847,0,0,0,0,0,0,0
4149,4150,@@8561840,women,in,"Meanwhile , the duo is also available to participate in the women 's marathon event in the Rio games , but the Athletics Federation of India officials have asked them to compete only in the 3,000m steeplechase race , according to a Press Trust of India report .",0,0,"[0, 0, 0, 0, 0, 0, 0]",261,0,0,0,0,0,0,0
8881,8882,@@1797860,homeless,tz,"Damage to housing caused by natural disasters leaves many children homeless , or living in accommodation that is overcrowded and in adequate , while some of their belonging including school uniform , shoes , books and son on are missing . Worse enough some children might find themselves orphans as their parents might be killed by the disaster . In addition , school premises are usually used as temporary settlements for disaster victims .",0,0,"[0, 0, 0, 0, 0, 0, 0]",441,0,0,0,0,0,0,0
8956,8957,@@1856571,poor-families,tz,"Riwa also said that by investing much in education , many students from poor families would be equipped with many skills , thus enabling them to either get employed or self employment .",0,0,"[0, 0, 0, 0, 0, 0, 0]",185,0,0,0,0,0,0,0
7253,7254,@@9584256,refugee,ph,""""""" It is wrong to put human rights and migration in the same pot , """" said Ahmad , reacting to issues of opening the borders of the United Kingdom to refugees from Syria .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",173,0,0,0,0,0,0,0
1191,1192,@@3252334,hopeless,us,"I think they also get the chance to see success . When they can see a street person succeed and not just get locked in that hopeless category , their vision changes .",1,3,[0 0 1 0 0 1 0],166,0,0,1,0,0,1,0
1954,1955,@@9390964,refugee,gh,Review refugee law,0,0,"[0, 0, 0, 0, 0, 0, 0]",18,0,0,0,0,0,0,0
2019,2020,@@26062961,in-need,lk,""""""" When I started , there were hardly any women in business . Today we have women leading fields in the government and corporate sector who are doing very well . I also know that WCIC is helping women in need to build up their lives and to start businesses . I wish them the best , and I thank WCIC for the awards , """" said Mrs. Pestonjee .""",1,4,[1 0 0 0 0 0 0],342,1,0,0,0,0,0,0
8555,8556,@@25431031,vulnerable,ph,"Dr. Lourdesita Sobrevega-Chan , Philippine Representative to the Association of Southeast Asian Nations ' Commission on the Promotion and Protection of the Rights of Women and Children ( ACWC ) , said it is the government 's duty to promote and come up with a non-discriminatory policy for all , particularly for the vulnerable sector .",0,0,"[0, 0, 0, 0, 0, 0, 0]",336,0,0,0,0,0,0,0
161,162,@@19284346,refugee,ng,It hosts more refugees than any other country in Africa while continuing to keep its borders open to those fleeing conflict or persecution .,0,1,"[0, 0, 0, 0, 0, 0, 0]",140,0,0,0,0,0,0,0
1319,1320,@@17084821,homeless,ke,Scores of survivors are still nursing gunshot wounds at Mwingi Level Four Hospital while most of them have been left homeless after their houses were torched .,0,0,"[0, 0, 0, 0, 0, 0, 0]",159,0,0,0,0,0,0,0
457,458,@@25323148,homeless,ng,"According to United Nations statistics , about 1.6 billion people live in substandard housing globally , while over 100 million are homeless . Nigeria hosts an uncomfortably large percentage of these two , with millions considered to live in substandard housing.Thus , the nation 's housing coverage rate still remained at dismal 25 per cent.But , experts said housing would continue to remain a mirage if left to the government alone , unless private developers are encouraged to invest in real estate .",0,0,"[0, 0, 0, 0, 0, 0, 0]",504,0,0,0,0,0,0,0
7778,7779,@@30064532,hopeless,bd,"Disaster struck a ball later when Shakib bunted the ball straight to short midwicket and inexplicably took off down the pitch , and the direct hit was not really needed to find the all-rounder hopelessly short of his crease .",0,0,"[0, 0, 0, 0, 0, 0, 0]",225,0,0,0,0,0,0,0
9591,9592,@@4432955,homeless,in,PETA commends Born Free Entertainment for setting a positive example for movie fans to follow by showing that homeless dogs make wonderful additions to families .,0,0,"[0, 0, 0, 0, 0, 0, 0]",162,0,0,0,0,0,0,0
3672,3673,@@14032266,homeless,nz,""""""" The cost of housing has been rising without corresponding increases in income , whilst the number of state houses per capita has been in decline . Many low-income people are missing out on housing , whether we recognise them as ' homeless ' or not . More&gt;&gt;""",0,0,"[0, 0, 0, 0, 0, 0, 0]",267,0,0,0,0,0,0,0
2700,2701,@@21099664,migrant,jm,Minnis told legislators that migrants who are in the country illegally must leave by December 31 after which they will be aggressively pursued and deported .,0,0,"[0, 0, 0, 0, 0, 0, 0]",157,0,0,0,0,0,0,0
